,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SMQ020,These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SMD030,How old {were you/was SP} when {you/s/he} first started to smoke cigarettes fairly regularly?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SMQ040,{Do you/Does SP} now smoke cigarettes . .,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SMQ050Q,How long has it been since {you/SP} quit smoking cigarettes?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SMQ050U,UNIT OF MEASURE,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SMD055,How old {were you/was SP} when {you/s/he} last smoked cigarettes {fairly regularly}?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SMD057,At that time about how many cigarettes did {you/SP} usually smoke per day?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SMQ077,How soon after you wake up do you smoke? Would you say...,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SMD641,On how many of the past 30 days did {you/SP} smoke a cigarette?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SMD650,During the past 30 days on the days that {you/SP} smoked about how many cigarettes did {you/s/he} smoke per day?,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SMD093,May I please see the pack for the brand of cigarettes {you usually smoke/SP usually smokes}.,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SMDUPCA,Cigarette 12-digit Universal Product Code (UPC),Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SMD100BR,BRAND OF CIGARETTES SMOKED BY SP (SUB-BRAND INCLUDED IF APPLICABLE AND AVAILABLE),Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SMD100FL,CIGARETTE PRODUCT FILTERED OR NON-FILTERED,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SMD100MN,CIGARETTE PRODUCT MENTHOLATED OR NON-MENTHOLATED,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SMD100LN,CIGARETTE PRODUCT LENGTH,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SMD100TR,CIGARETTE TAR CONTENT,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SMD100NI,CIGARETTE NICOTINE CONTENT,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SMD100CO,CIGARETTE CARBON MONOXIDE CONTENT,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SMQ621,The following questions are about cigarette smoking and other tobacco use. Do not include cigars or marijuana. About how many cigarettes have you smoked in your entire life?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
21,SMD630,How old were you when you smoked a whole cigarette for the first time?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
22,SMQ660,During the past 30 days on the days that you smoked which brand of cigarettes did you usually smoke?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
23,SMQ664M,{Were/Was} the Marlboro cigarettes menthol or non-menthol?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
24,SMQ664C,{Were/Was} the Camel cigarettes menthol or non-menthol?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
25,SMQ664W,{Were/Was} the Winston cigarettes menthol or non-menthol?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
26,SMQ664B,{Were/Was} the Benson and Hedges cigarettes menthol or non-menthol?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
27,SMQ664O,{Were/Was} the other brand cigarettes menthol or non-menthol?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
28,SMQ670,During the past 12 months have you stopped smoking for one day or longer because you were trying to quit smoking?,Both males and females 12 YEARS - 19 YEARS,,,,,,,,,,,,,
29,SMAQUEX2,Questionnaire Mode Flag,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
