,Column,Code,Label,Class,Other For
0,CDQ001,1,Yes,,
1,CDQ001,2,No,,
2,CDQ001,7,Refused,,
3,CDQ001,9,Don'T Know,,
4,CDQ001,.,Missing,,
5,CDQ002,1,Yes,,
6,CDQ002,2,No,,
7,CDQ002,3,Never Walks Uphill Or Hurries,,
8,CDQ002,7,Refused,,
9,CDQ002,9,Don'T Know,,
10,CDQ002,.,Missing,,
11,CDQ003,1,Yes,,
12,CDQ003,2,No,,
13,CDQ003,7,Refused,,
14,CDQ003,9,Don'T Know,,
15,CDQ003,.,Missing,,
16,CDQ004,1,Stop Or Slow Down,,
17,CDQ004,2,Continue At The Same Pace,,
18,CDQ004,7,Refused,,
19,CDQ004,9,Don'T Know,,
20,CDQ004,.,Missing,,
21,CDQ005,1,Relieved,,
22,CDQ005,2,Not Relieved,,
23,CDQ005,7,Refused,,
24,CDQ005,9,Don'T Know,,
25,CDQ005,.,Missing,,
26,CDQ006,1,10 Minutes Or Less,,
27,CDQ006,2,More Than 10 Minutes,,
28,CDQ006,7,Refused,,
29,CDQ006,9,Don'T Know,,
30,CDQ006,.,Missing,,
31,CDQ008,1,Yes,,
32,CDQ008,2,No,,
33,CDQ008,7,Refused,,
34,CDQ008,9,Don'T Know,,
35,CDQ008,.,Missing,,
36,CDQ009A,.,Missing,,
37,CDQ009A,1,Pain In Right Arm,,
38,CDQ009A,77,Refused,,
39,CDQ009A,99,Don'T Know,,
40,CDQ009B,2,Pain In Right Chest,,
41,CDQ009B,.,Missing,,
42,CDQ009C,3,Pain In Neck,,
43,CDQ009C,.,Missing,,
44,CDQ009D,4,Pain In Upper Sternum,,
45,CDQ009D,.,Missing,,
46,CDQ009E,5,Pain In Lower Sternum,,
47,CDQ009E,.,Missing,,
48,CDQ009F,6,Pain In Left Chest,,
49,CDQ009F,.,Missing,,
50,CDQ009G,7,Pain In Left Arm,,
51,CDQ009G,.,Missing,,
52,CDQ009H,8,Pain In Epigastric Area,,
53,CDQ009H,.,Missing,,
54,CDQ010,1,Yes,,
55,CDQ010,2,No,,
56,CDQ010,7,Refused,,
57,CDQ010,9,Don'T Know,,
58,CDQ010,.,Missing,,
59,SEQN,,,,
