,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
1,DEQ010,Next are some general questions about {your/SPs} skin and hair. How many moles {do you/does SP} have that are at least 1/4 inch in diameter?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
2,DEQ020,What {is/was} {your/SPs} natural hair color {at 18}?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
3,DEQ030,If after several months of not being in the sun {you/SP} then went out in the sun without sunscreen or protective clothing for a half hour which one of these would happen to {your/his/her} skin?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
4,DEQ040,{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he/SP} had melanoma?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
5,DEQ050,Have any of {your/SPs} close blood relatives ever been told by a doctor or other health professional that they had melanoma? By close blood relatives we mean parents grandparents brothers sisters or children.,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
6,DEQ060,During the past 12 months that is since {DISPLAY CURRENT MONTH} a year ago {have you/has SP} had dermatitis eczema or any other type of red inflamed skin rash?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
7,DEQ070,{Do you/Does SP} have this skin condition today?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
8,DED080A,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
9,DED080B,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
10,DED080C,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
11,DED080D,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
12,DED080E,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
13,DED080F,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
14,DED080G,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
15,DED080H,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
16,DED080I,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
17,DED080J,What parts of the body {were/are} affected by this skin condition? PROBE: Any other parts?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
18,DEQ090,Did this skin condition {you/SP} had in the past 12 months result form chemicals or other substances which got on {your/his/her} skin?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
19,DED100A,What chemicals or other substances were these? PROBE: Any others?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
20,DED100B,What chemicals or other substances were these? PROBE: Any others?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
21,DED100C,What chemicals or other substances were these? PROBE: Any others?,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
22,DED100D,What chemicals or other substances were these? PROBE: Any others?,Both males and females 6 YEARS - 150 YEARS,,,,,,,,,,,,,
23,DEQ110,{Were you/Was SP} at work or at {your/his/her} job or business when {you/s/he} got these substances {your/her/his} skin?,Both males and females 6 YEARS - 120 YEARS,,,,,,,,,,,,,
