,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,RHQ010,,,,,,,,,,,,
2,RHQ015,,,,,,,,,,,,
3,RHQ020,,,,,,,,,,,,
4,RHQ031,,,,,,,,,,,,
5,RHD042,,,,,,,,,,,,
6,RHQ060,,,,,,,,,,,,
7,RHQ065,,,,,,,,,,,,
8,RHQ070,,,,,,,,,,,,
9,RHQ131,,,,,,,,,,,,
10,RHQ135C,,,,,,,,,,,,
11,RHD143,,,,,,,,,,,,
12,RHD152,,,,,,,,,,,,
13,RHQ160,,,,,,,,,,,,
14,RHQ162,,,,,,,,,,,,
15,RHQ163,,,,,,,,,,,,
16,RHQ165,,,,,,,,,,,,
17,RHQ166,,,,,,,,,,,,
18,RHQ168,,,,,,,,,,,,
19,RHQ169,,,,,,,,,,,,
20,RHQ170A,,,,,,,,,,,,
21,RHQ172,,,,,,,,,,,,
22,RHD173,,,,,,,,,,,,
23,RHQ171,,,,,,,,,,,,
24,RHQ175,,,,,,,,,,,,
25,RHD180,,,,,,,,,,,,
26,RHQ176,,,,,,,,,,,,
27,RHD190,,,,,,,,,,,,
28,RHQ195,,,,,,,,,,,,
29,RHQ197,,,,,,,,,,,,
30,RHQ200,,,,,,,,,,,,
31,RHQ205,,,,,,,,,,,,
32,RHQ275A,,,,,,,,,,,,
33,RHD280,,,,,,,,,,,,
34,RHQ291,,,,,,,,,,,,
35,RHQ305,,,,,,,,,,,,
36,RHQ332,,,,,,,,,,,,
37,RHQ395,,,,,,,,,,,,
38,RHQ420,,,,,,,,,,,,
39,RHQ435B,,,,,,,,,,,,
40,RHD442,,,,,,,,,,,,
41,RHQ460Q,,,,,,,,,,,,
42,RHQ460U,,,,,,,,,,,,
43,RHQ510,,,,,,,,,,,,
44,RHQ519,,,,,,,,,,,,
45,RHQ520,,,,,,,,,,,,
46,RHQ535,,,,,,,,,,,,
47,RHQ540,,,,,,,,,,,,
48,RHQ541A,,,,,,,,,,,,
49,RHQ541B,,,,,,,,,,,,
50,RHQ541C,,,,,,,,,,,,
51,RHQ552,,,,,,,,,,,,
52,RHQ554,,,,,,,,,,,,
53,RHQ558,,,,,,,,,,,,
54,RHQ560Q,,,,,,,,,,,,
55,RHQ560U,,,,,,,,,,,,
56,RHQ562,,,,,,,,,,,,
57,RHQ566,,,,,,,,,,,,
58,RHQ568Q,,,,,,,,,,,,
59,RHQ568U,,,,,,,,,,,,
60,RHQ570,,,,,,,,,,,,
61,RHQ574,,,,,,,,,,,,
62,RHQ576Q,,,,,,,,,,,,
63,RHQ576U,,,,,,,,,,,,
64,RHQ578,,,,,,,,,,,,
65,RHQ580,,,,,,,,,,,,
66,RHQ584,,,,,,,,,,,,
67,RHQ586Q,,,,,,,,,,,,
68,RHQ586U,,,,,,,,,,,,
69,RHQ596,,,,,,,,,,,,
70,RHQ600,,,,,,,,,,,,
71,RHQ602Q,,,,,,,,,,,,
72,RHQ602U,,,,,,,,,,,,
