,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,FSD160,[In the last 12 months] did {you/you or any member of your household} receive benefits from the WIC program that is the Women Infants and Children program?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,FSD170N,[In the last 12 months] how many people in your household were authorized to receive Food Stamps?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,FSD180,In the last 12 months {were you/was SP} authorized to receive Food Stamps?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,FSD190,In the last 12 months about how many months {were you/was SP} authorized to receive Food Stamps?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,FSD200,{Are you/Is SP} now authorized to receive Food Stamps?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,FSQ400,In the last 30 days did you ever cut the size of your meals or skip meals because there was not enough money for food?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
7,FSQ410,How many days did this happen in the last 30 days?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
8,FSQ420,In the last 30 days did you ever eat less than you felt you should because there was not enough money for food?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
9,FSQ430,In the last 30 days were you ever hungry but did not eat because you could not afford enough food?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
10,FSQ440,In the last 30 days did you lose weight because you did not have enough money for food?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
11,FSD450,In the last 30 days did you ever not eat for a whole day because there was not enough money for food?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
12,FSQ460,How may times did this happen in the last 30 days?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
13,FSQ470,In the last 30 days did (childs name) ever eat less than you felt (he/she) should because there was not enough money for food?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
14,FSQ480,In the last 30 days did you ever cut the size of (childs name) meals because there was not enough money for food?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
15,FSQ490,In the last 30 days was (childs name) ever hungry but you just could not afford more food?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
16,FSQ500,In the last 30 days did (childs name) ever skip a meal because there was not enough money for food?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
17,FSQ510,How many days did this happen in the last 30 days?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
18,FSD520,In the last 30 days did (childs name) not eat for a whole day because there was not enough money for food?,Both males and females 0 YEARS - 11 YEARS,,,,,,,,,,,,,
19,FSD655,Did (childs name) receive benefits from WIC in the past 12 months?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
20,FSD660C,Is (childs name) now receiving benefits from the WIC Program?,Both males and females 0 YEARS - 4 YEARS,,,,,,,,,,,,,
21,FSD665,How long did {(childs name) receive/ has (childs name) been receiving} benefits from the WIC program?,Both males and females 0 YEARS - 4 YEARS,,,,,,,,,,,,,
22,FSQ650,Did {you/(womans name)} personally receive benefits from WIC that is the Women Infants and Children Program in the past 12 months?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,FSD660M,{Are you/Is (womans name)} now receiving benefits from the WIC Program?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,FSD670,How long {did (womans name) receive/has (womans name) been receiving} benefits from the WIC program?,Females only 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,HHfdsec,Household food security category for last 12 months,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
26,ADfdsec,Adult food security category for last 12 months,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
27,CHfdsec,Child food security category for last 12 months,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
