,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,FSD032A,,,,,,,,,,,,
2,FSD032B,,,,,,,,,,,,
3,FSD032C,,,,,,,,,,,,
4,FSQBOX1,,,,,,,,,,,,
5,FSD032D,,,,,,,,,,,,
6,FSD032E,,,,,,,,,,,,
7,FSQBOX2,,,,,,,,,,,,
8,FSQBOX3,,,,,,,,,,,,
9,FSD032F,,,,,,,,,,,,
10,FSD041,,,,,,,,,,,,
11,FSD052,,,,,,,,,,,,
12,FSD061,,,,,,,,,,,,
13,FSD071,,,,,,,,,,,,
14,FSD081,,,,,,,,,,,,
15,FSQBOX4,,,,,,,,,,,,
16,FSD092,,,,,,,,,,,,
17,FSD102,,,,,,,,,,,,
18,FSQBOX5,,,,,,,,,,,,
19,FSD111,,,,,,,,,,,,
20,FSD122,,,,,,,,,,,,
21,FSD132,,,,,,,,,,,,
22,FSD141,,,,,,,,,,,,
23,FSD146,,,,,,,,,,,,
24,FSDHH,,,,,,,,,,,,
25,FSDAD,,,,,,,,,,,,
26,FSDCH,,,,,,,,,,,,
27,FSD151,,,,,,,,,,,,
28,FSQBOX6,,,,,,,,,,,,
29,FSD401,,,,,,,,,,,,
30,FSD411,,,,,,,,,,,,
31,FSD421,,,,,,,,,,,,
32,FSD431,,,,,,,,,,,,
33,FSQ440,,,,,,,,,,,,
34,FSQBOX7,,,,,,,,,,,,
35,FSD451,,,,,,,,,,,,
36,FSQ165,,,,,,,,,,,,
37,FSQ171,,,,,,,,,,,,
38,FSD225,,,,,,,,,,,,
39,FSQ235,,,,,,,,,,,,
40,FSQBOX8,,,,,,,,,,,,
41,FSQ162,,,,,,,,,,,,
42,FSQBOX9,,,,,,,,,,,,
43,FSD650ZC,,,,,,,,,,,,
44,FSD660ZC,,,,,,,,,,,,
45,FSD675,,,,,,,,,,,,
46,FSD680,,,,,,,,,,,,
47,FSD670ZC,,,,,,,,,,,,
48,FSQ690,,,,,,,,,,,,
49,FSQ695,,,,,,,,,,,,
50,FSQBOX10,,,,,,,,,,,,
51,FSD650ZW,,,,,,,,,,,,
52,FSQBOX11,,,,,,,,,,,,
53,FSD660ZW,,,,,,,,,,,,
54,FSD670ZW,,,,,,,,,,,,
