,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 12 YEARS - 150 YEARS,nan,,
1,SMQ680,1,Yes,The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?,Both males and females 12 YEARS - 150 YEARS,nan,,
2,SMQ680,2,No,The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?,Both males and females 12 YEARS - 150 YEARS,nan,,
3,SMQ680,7,Refused,The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?,Both males and females 12 YEARS - 150 YEARS,nan,,
4,SMQ680,9,Don'T Know,The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?,Both males and females 12 YEARS - 150 YEARS,nan,,
5,SMQ680,.,Missing,The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?,Both males and females 12 YEARS - 150 YEARS,nan,,
6,SMQ690A,1,Cigarettes,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
7,SMQ690A,77,Refused,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
8,SMQ690A,99,Don'T Know,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
9,SMQ690A,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
10,SMQ690B,2,Pipes,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
11,SMQ690B,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
12,SMQ690C,3,Cigars,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
13,SMQ690C,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
14,SMQ690D,4,Chewing Tobacco,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
15,SMQ690D,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
16,SMQ690E,5,Snuff,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
17,SMQ690E,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
18,SMQ690F,6,"Nicotine Patches, Gum, Or Other Nicotine Product",Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
19,SMQ690F,.,Missing,Which of these products did {you/he/she} use?,Both males and females 12 YEARS - 150 YEARS,nan,,
20,SMQ700,,,nan,Both males and females 12 YEARS - 150 YEARS,nan,,
