,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 40 YEARS - 150 YEARS,nan,,
1,BAQ010,1,Yes,During the past 12 months {have you/has SP} had dizziness difficulty with balance or difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
2,BAQ010,2,No,During the past 12 months {have you/has SP} had dizziness difficulty with balance or difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
3,BAQ010,7,Refused,During the past 12 months {have you/has SP} had dizziness difficulty with balance or difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
4,BAQ010,9,Don'T Know,During the past 12 months {have you/has SP} had dizziness difficulty with balance or difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
5,BAQ010,.,Missing,During the past 12 months {have you/has SP} had dizziness difficulty with balance or difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
6,BAQ020A,1,Yes,Which of these problems {have you/has SP} had . . .dizziness?,Both males and females 40 YEARS - 150 YEARS,nan,,
7,BAQ020A,2,No,Which of these problems {have you/has SP} had . . .dizziness?,Both males and females 40 YEARS - 150 YEARS,nan,,
8,BAQ020A,7,Refused,Which of these problems {have you/has SP} had . . .dizziness?,Both males and females 40 YEARS - 150 YEARS,nan,,
9,BAQ020A,9,Don'T Know,Which of these problems {have you/has SP} had . . .dizziness?,Both males and females 40 YEARS - 150 YEARS,nan,,
10,BAQ020A,.,Missing,Which of these problems {have you/has SP} had . . .dizziness?,Both males and females 40 YEARS - 150 YEARS,nan,,
11,BAQ020B,1,Yes,Which of these problems {have you/has SP} had . . .difficulty with balance?,Both males and females 40 YEARS - 150 YEARS,nan,,
12,BAQ020B,2,No,Which of these problems {have you/has SP} had . . .difficulty with balance?,Both males and females 40 YEARS - 150 YEARS,nan,,
13,BAQ020B,7,Refused,Which of these problems {have you/has SP} had . . .difficulty with balance?,Both males and females 40 YEARS - 150 YEARS,nan,,
14,BAQ020B,9,Don'T Know,Which of these problems {have you/has SP} had . . .difficulty with balance?,Both males and females 40 YEARS - 150 YEARS,nan,,
15,BAQ020B,.,Missing,Which of these problems {have you/has SP} had . . .difficulty with balance?,Both males and females 40 YEARS - 150 YEARS,nan,,
16,BAQ020C,1,Yes,Which of these problems {have you/has SP} had . . .difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
17,BAQ020C,2,No,Which of these problems {have you/has SP} had . . .difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
18,BAQ020C,7,Refused,Which of these problems {have you/has SP} had . . .difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
19,BAQ020C,9,Don'T Know,Which of these problems {have you/has SP} had . . .difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
20,BAQ020C,.,Missing,Which of these problems {have you/has SP} had . . .difficulty with falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
21,BAQ030A,1,Less Than 2 Weeks,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
22,BAQ030A,2,2 Weeks To 3 Months,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
23,BAQ030A,3,More Than 3 Months,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
24,BAQ030A,7,Refused,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
25,BAQ030A,9,Don'T Know,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
26,BAQ030A,.,Missing,How long did the... dizziness last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
27,BAQ030B,1,Less Than 2 Weeks,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
28,BAQ030B,2,2 Weeks To 3 Months,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
29,BAQ030B,3,More Than 3 Months,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
30,BAQ030B,7,Refused,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
31,BAQ030B,9,Don'T Know,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
32,BAQ030B,.,Missing,How long did the... difficulty with balance last? Would you say less than two weeks 2 weeks to 3 months or more than 3 months?,Both males and females 40 YEARS - 150 YEARS,nan,,
33,BAQ040,1,Yes,{Do you/Does SP} get dizzy when {you/s/he} turn{s} over in bed?,Both males and females 40 YEARS - 150 YEARS,nan,,
34,BAQ040,2,No,{Do you/Does SP} get dizzy when {you/s/he} turn{s} over in bed?,Both males and females 40 YEARS - 150 YEARS,nan,,
35,BAQ040,7,Refused,{Do you/Does SP} get dizzy when {you/s/he} turn{s} over in bed?,Both males and females 40 YEARS - 150 YEARS,nan,,
36,BAQ040,9,Don'T Know,{Do you/Does SP} get dizzy when {you/s/he} turn{s} over in bed?,Both males and females 40 YEARS - 150 YEARS,nan,,
37,BAQ040,.,Missing,{Do you/Does SP} get dizzy when {you/s/he} turn{s} over in bed?,Both males and females 40 YEARS - 150 YEARS,nan,,
38,BAQ060A,1,A Cold Or The Flu,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
39,BAQ060A,77,Refused,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
40,BAQ060A,99,Don'T Know,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
41,BAQ060A,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
42,BAQ060B,2,Injuries Or Accidents,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
43,BAQ060B,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
44,BAQ060C,3,Use Of Drugs Or Medications,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
45,BAQ060C,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
46,BAQ060D,4,Age Or Getting Older,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
47,BAQ060D,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
48,BAQ060E,5,Surgery,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
49,BAQ060E,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
50,BAQ060F,6,Hearing Problems - Including Ringing In The Ears,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
51,BAQ060F,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
52,BAQ060G,7,Vision Or Seeing Problems,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
53,BAQ060G,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
54,BAQ060H,8,None,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
55,BAQ060H,.,Missing,Which of the things on this list if any were related to {your/SPs} dizziness or balance problem?,Both males and females 40 YEARS - 150 YEARS,nan,,
56,BAQ070,1,Yes,{Have you/Has SP} ever been treated by a doctor or other health professional for dizziness a balance problem or falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
57,BAQ070,2,No,{Have you/Has SP} ever been treated by a doctor or other health professional for dizziness a balance problem or falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
58,BAQ070,7,Refused,{Have you/Has SP} ever been treated by a doctor or other health professional for dizziness a balance problem or falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
59,BAQ070,9,Don'T Know,{Have you/Has SP} ever been treated by a doctor or other health professional for dizziness a balance problem or falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
60,BAQ070,.,Missing,{Have you/Has SP} ever been treated by a doctor or other health professional for dizziness a balance problem or falling?,Both males and females 40 YEARS - 150 YEARS,nan,,
