,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
1,SLD010H,The next set of questions is about your sleeping habits. How much sleep {do you/does SP} usually get at night on weekdays or workdays?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
2,SLD020M,How long does it usually take {you/SP} to fall asleep at bedtime?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SLQ030,In the past 12 months how often did {you/SP} snore while {you were/s/he was} sleeping?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SLQ040,In the past 12 months how often did {you/SP} snort gasp or stop breathing while {you were/s/he was} asleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SLQ050,{Have you/Has SP} ever told a doctor or other health professional that {you have/s/he has} trouble sleeping?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SLQ060,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} a sleep disorder?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SLQ070A,What was the sleep disorder?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SLQ070B,What was the sleep disorder?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SLQ070C,What was the sleep disorder?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SLQ070D,What was the sleep disorder?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SLQ080,This next set of questions is about {your/SP?s} sleeping habits in the past month. In the past month how often did {you/SP} have trouble falling asleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
12,SLQ090,[In the past month how often did {you/SP}] wake up during the night and had trouble getting back to sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
13,SLQ100,[In the past month how often did {you/SP}] wake up too early in the morning and {were/was} unable to get back to sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
14,SLQ110,[In the past month how often did {you/SP}] feel unrested during the day no matter how many hours of sleep {you have/s/he has} had?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
15,SLQ120,[In the past month how often did {you/SP}] feel excessively or overly sleepy during the day?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
16,SLQ130,[In the past month how often did {you/SP}] not get enough sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
17,SLQ140,[In the past month how often did {you/SP}] take sleeping pills or other medication to help {you/him/her} sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
18,SLQ150,[In the past month how often did {you/SP}] have leg jerks while trying to sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
19,SLQ160,[In the past month how often did {you/SP}] have leg cramps while trying to sleep?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
20,SLQ170,The purpose of this next set of questions is to find out if {you generally have/SP generally has} difficulty carrying out certain activities because {you are/s/he is} too sleepy or tired. When the words sleepy or tired are used it means the feeling that {you/s/he} cant keep {your/his/her} eyes open {your/his/her} head is droopy that {you/s/he} want to nod off or that {you feel/s/he feels} the urge to take a nap. The words do not refer to the tired or fatigued feeling {you/she} may have after {you have/s/he has} exercised. {Do you/Does SP} have difficulty concentrating on the things {you do/s/he does} because {you feel/s/he feels} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
21,SLQ180,{Do you/Does SP} generally have difficulty remembering things because {you are/s/he is} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
22,SLQ190,{Do you/Does SP} have difficulty finishing a meal because {you become/s/he becomes} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
23,SLQ200,{Do you/Does SP} have difficulty working on a hobby for example sewing collecting gardening because {you are/s/he is} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
24,SLQ210,{Do you/Does SP} have difficulty getting things done because {you are/s/he is} too sleepy or tired to drive or take public transportation?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
25,SLQ220,{Do you/Does SP} have difficulty taking care of financial affairs and doing paperwork (for example paying bills or keeping financial records) because {you are/s/he is} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
26,SLQ230,{Do you/Does SP} have difficulty performing employed or volunteer work because {you are/s/he is} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
27,SLQ240,{Do you/Does SP} have difficulty maintaining a telephone conversation because {you become/s/he becomes} sleepy or tired?,Both males and females 16 YEARS - 150 YEARS,,,,,,,,,,,,,
