,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,DEQ010,0,None,,
2,DEQ010,1,1 Or 2,,
3,DEQ010,2,3 To 5,,
4,DEQ010,3,6 To 10,,
5,DEQ010,4,More Than 10,,
6,DEQ010,7,Refused,,
7,DEQ010,9,Don'T Know,,
8,DEQ010,.,Missing,,
9,DEQ020,1,Red,,
10,DEQ020,2,Blonde,,
11,DEQ020,3,Light Brown,,
12,DEQ020,4,Medium Brown,,
13,DEQ020,5,Dark Brown,,
14,DEQ020,6,Black,,
15,DEQ020,7,Other,,
16,DEQ020,77,Refused,,
17,DEQ020,99,Don'T Know,,
18,DEQ020,.,Missing,,
19,DEQ030,1,Get A Severe Sunburn With Blisters,,
20,DEQ030,2,A Severe Sunburn For A Few Days With Peeling,,
21,DEQ030,3,Mildly Burned With Some Tanning,,
22,DEQ030,4,Turning Darker Without A Sunburn,,
23,DEQ030,5,Nothing Would Happen In Half An Hour,,
24,DEQ030,6,Other,,
25,DEQ030,77,Refused,,
26,DEQ030,99,Don'T Know,,
27,DEQ030,.,Missing,,
28,DEQ040,1,Yes,,
29,DEQ040,2,No,,
30,DEQ040,3,Has Skin Cancer But Does Not Know What Type (Code Only If Volunteered),,
31,DEQ040,7,Refused,,
32,DEQ040,9,Don'T Know,,
33,DEQ040,.,Missing,,
34,DEQ050,1,Yes,,
35,DEQ050,2,No,,
36,DEQ050,7,Refused,,
37,DEQ050,9,Don'T Know,,
38,DEQ050,.,Missing,,
39,DEQ060,1,Yes,,
40,DEQ060,2,No,,
41,DEQ060,7,Refused,,
42,DEQ060,9,Don'T Know,,
43,DEQ060,.,Missing,,
44,DEQ070,1,Yes,,
45,DEQ070,2,No,,
46,DEQ070,7,Refused,,
47,DEQ070,9,Don'T Know,,
48,DEQ070,.,Missing,,
49,DED080A,10,Hands,,
50,DED080A,77,Refused,,
51,DED080A,99,Don'T Know,,
52,DED080A,.,Missing,,
53,DED080B,11,Arms,,
54,DED080B,.,Missing,,
55,DED080C,12,"Head, Face, Or Neck",,
56,DED080C,.,Missing,,
57,DED080D,13,Torso,,
58,DED080D,.,Missing,,
59,DED080E,14,Legs,,
60,DED080E,.,Missing,,
61,DED080F,15,Shoulder,,
62,DED080F,.,Missing,,
63,DED080G,16,Groin,,
64,DED080G,.,Missing,,
65,DED080H,17,Buttocks,,
66,DED080H,.,Missing,,
67,DED080I,18,Feet,,
68,DED080I,.,Missing,,
69,DED080J,30,Other (Specify),,
70,DED080J,.,Missing,,
71,DEQ090,1,Yes,,
72,DEQ090,2,No,,
73,DEQ090,7,Refused,,
74,DEQ090,9,Don'T Know,,
75,DEQ090,.,Missing,,
76,DED100A,1St Chemical/Substance Listed,Value Was Recorded,,
77,DED100A,< Blank >,Missing,,
78,DED100B,2Nd Chemical/Substance Listed,Value Was Recorded,,
79,DED100B,< Blank >,Missing,,
80,DED100C,3Rd Chemical/Substance Listed,Value Was Recorded,,
81,DED100C,< Blank >,Missing,,
82,DED100D,Other Coatings- Waxes? Oils?,Other Coatings- Waxes? Oils?,,
83,DED100D,< Blank >,Missing,,
84,DEQ110,1,Yes,,
85,DEQ110,2,No,,
86,DEQ110,7,Refused,,
87,DEQ110,9,Don'T Know,,
88,DEQ110,.,Missing,,
