,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,PUD010,,,,,,,,,,,,
2,PUD020,,,,,,,,,,,,
3,PUD021,,,,,,,,,,,,
4,PUD031,,,,,,,,,,,,
5,PUD032,,,,,,,,,,,,
6,PUD033,,,,,,,,,,,,
7,PUD034,,,,,,,,,,,,
8,PUD040,,,,,,,,,,,,
9,PUD060,,,,,,,,,,,,
10,PUD071,,,,,,,,,,,,
11,PUD072,,,,,,,,,,,,
12,PUD073,,,,,,,,,,,,
13,PUD074,,,,,,,,,,,,
