,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Males only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
1,KIQBOX1,,Males only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
2,KIQ081,The next set of questions is about mens health including urinary and prostate problems. The prostate is a gland located just below the bladder. Do you usually have trouble starting to urinate (pass water)?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
3,KIQ101,After urinating (passing water) does your bladder feel empty?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
4,KIQ490,Have you ever been told by a doctor or health professional that you have any disease of the prostate? This includes an enlarged prostate.,Males only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
5,KIQBOX2,,Males only 20 YEARS - 150 YEARS,,,,,,,,,,,,,
6,KIQ121,Have you ever been told by a doctor or health professional that you had an enlarged prostate gland?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
7,KIQ141,Was it a benign enlargement - that is not cancerous also called benign prostatic hypertrophy?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
8,KIQ161,How old were you when you were first told that you had benign enlargement of the prostate gland?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
9,KIQBOX3,,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
10,KIQ182,Was the enlargement due to cancer?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
11,KIQ361,Have you ever had a rectal examination to check for prostate cancer?,Males only 40 YEARS - 150 YEARS,,,,,,,,,,,,,
