,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,DIQ010,The next questions are about specific medical conditions. {Other than during pregnancy {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,DID040G,How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DID040Q,How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,DIQ050,{Is SP/Are you} now taking insulin,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,DID060G,For how long {have you/has SP} been taking insulin?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,DID060Q,For how long {have you/has SP} been taking insulin?,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,DIQ060U,UNIT OF MEASURE,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,DIQ065,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,DIQ070,{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar? These are sometimes called oral agents or oral hypoglycemic agents.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,DIQ075,,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DIQ080,Has a doctor ever told {you/SP} that diabetes has affected {your/his/her} eyes or that {you/s/he} had retinopathy?,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DIQ085,,Both males and females 20 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DIQ090,{Have you/Has SP} ever had an ulcer or sore on {your/his/her} leg or foot that took more than 4 weeks to heal?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DIQ100,During the past 3 months {have you/has SP} had numbness or loss of feeling in {your/his/her} hands or feet other than from {your/his/her} hands or feet falling asleep?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
15,DIQ110,Has the numbness or loss of feeling been in {your/SPs} hands feet or both?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
16,DIQ120,During the past 3 months {have you/has SP} had a painful sensation or tingling in {your/his/her} hands or feet? Do not include normal foot aches from standing or walking for long periods.,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
17,DIQ130,Has the painful sensation or tingling been in {your/his/her} hands feet or both?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
18,DIQ140,{Do you/Does SP} ever get pain in either leg while {you are/s/he is} walking?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
19,DIQ150,Does this pain include pain in {your/SPs} calf or calves?,Both males and females 40 YEARS - 150 YEARS,,,,,,,,,,,,,
