,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
1,ECD010,First I have some questions about {SP NAMEs} birth. How old was {SP NAMEs} biological mother when {s/he} was born?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
2,ECQ020,Did {SP NAMEs} biological mother smoke at any time while she was pregnant with {him/her}?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
3,ECQ030,At any time during the pregnancy did {SP NAMEs} biological mother quit or refrain from smoking for the rest of the pregnancy?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
4,ECQ040,About what month of the pregnancy did {SP NAMEs} biological mother stop smoking?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
5,ECQ060,Did {SP NAME} receive any newborn care in an intensive care unit premature nursery or any other type of special care facility?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
6,ECD070A,How much did {SP NAME} weigh at birth?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
7,ECD070B,How much did {SP NAME} weigh at birth?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
8,ECQ075,,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
9,ECQ080,Did {SP NAME} weigh . . .,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
10,ECQ090,Did {SP NAME} weigh . . .,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
11,ECQ095,,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
12,WHQ030E,Do you consider {SP} now to be . . .,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
13,MCQ080E,Has a doctor or health professional ever told you that {SP} was overweight?,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
14,ECQ150,Are you now doing anything to help {SP} control {his/her} weight?,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
15,ECQ115,,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
16,FSQ121,Is {SP} now attending {Head Start/Early Head Start}?,Both males and females 0 YEARS - 5 YEARS,,,,,,,,,,,,,
