,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
1,RDQ010,In the past 12 months has {SP} had problems with coughing?,Both males and females 1 YEARS - 11 YEARS,,,,,,,,,,,,,
2,RDQ020G,[In the past 12 months] how many episodes of coughing has {SP} had?,Both males and females 1 YEARS - 11 YEARS,,,,,,,,,,,,,
3,RDQ020Q,[In the past 12 months] how many episodes of coughing has {SP} had?,Both males and females 1 YEARS - 11 YEARS,,,,,,,,,,,,,
4,RDQ030,{Do you/Does SP} usually cough on most days for 3 consecutive months or more during the year?,Both males and females 12 YEARS - 120 YEARS,,,,,,,,,,,,,
5,RDQ040,For how many years {have you/has SP} had this cough?,Both males and females 12 YEARS - 120 YEARS,,,,,,,,,,,,,
6,RDQ050,{Do you/Does SP} bring up phlegm on most days for 3 consecutive months or more during the year?,Both males and females 12 YEARS - 120 YEARS,,,,,,,,,,,,,
7,RDQ060,For how many years {have you/has SP} had trouble with phlegm?,Both males and females 12 YEARS - 120 YEARS,,,,,,,,,,,,,
8,RDQ070,In the past 12 months {have you/has SP} had wheezing or whistling in {your/his/her} chest?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
9,RDQ080,[In the past 12 months] how many attacks of wheezing or whistling {have you/has SP} had?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
10,RDQ090,[In the past 12 months] how often on average has {your/SPs} sleep been disturbed because of wheezing? Would you say this happens . . .,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
11,RDQ100,[In the past 12 months] has {your/SPs} chest sounded wheezy during or after exercise or physical activity?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
12,RDQ105,,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
13,RDQ110,[In the past 12 months] has the wheezing ever been severe enough to limit {your/SPs} speech to only one or two words at a time between breaths?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
14,RDQ120,[In the past 12 months] how many times {have you/has SP} gone to the doctors office or the hospital emergency room for one or more of these attacks of wheezing or whistling?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
15,RDQ130,[In the past 12 months] {have you/has SP} taken any medication for wheezing or whistling?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
16,RDQ133,Was the medicine perscribed by a doctor?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
17,RDQ135,During the past 12 months how much did {you/SP} limit {your/his/her} usual activities due to wheezing or whistling? Would you say...,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
18,RDQ137,During the past 12 months how many days of work or school did {you/SP} miss due to wheezing or whistling?,Both males and females 6 YEARS - 69 YEARS,,,,,,,,,,,,,
19,RDQ140,[In the past 12 months] {have you/has SP} had a dry cough at night not counting a cough associated with a cold or chest infection lasting 14 days or more?,Both males and females 1 YEARS - 120 YEARS,,,,,,,,,,,,,
