,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,ECD010,First I have some questions about {SP NAMEs} birth. How old was {SP NAMEs} biological mother when {s/he} was born?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
1,ECD070A,How much did {SP NAME} weigh at birth?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
2,ECD070B,How much did {SP NAME} weigh at birth?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
3,ECQ020,Did {SP NAMEs} biological mother smoke at any time while she was pregnant with {him/her}?,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
4,ECQ080,Did {SP NAME} weigh . . .,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
5,ECQ090,Did {SP NAME} weigh . . .,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
6,ECQ150,Are you now doing anything to help {SP} control {his/her} weight?,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
7,MCQ080E,Has a doctor or health professional ever told you that {SP} was overweight?,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
8,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 15 YEARS,,,,,,,,,,,,,
9,WHQ030E,How do you consider {SP} weight?,Both males and females 2 YEARS - 15 YEARS,,,,,,,,,,,,,
