"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OHXREF_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 2 YEARS - 150 YEARS",NA,NA
"OHXREF_B","OHAEXSTS","OHAEXSTS","Overall Oral Health Exam Status","Overall Oral Health Exam Status","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""7853"", ""1157"", ""588"", ""0""]; Cumulative=[""7853"", ""9010"", ""9598"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHASCST5","OHASCST5","Referral Status Code","Referral Status Code","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""8964"", ""41"", ""593"", ""0""]; Cumulative=[""8964"", ""9005"", ""9598"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ131","OHQ131","Must always take antibiotics?","Q1. Has a doctor or dentist ever told you that you must ALWAYS take antibiotics (e.g. penicillin) before you get a dental check up or care?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""249"", ""6360"", ""0"", ""4"", ""2985""]; Cumulative=[""249"", ""6609"", ""6609"", ""6613"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ132","OHQ132","Had a heart problem?","Q2. A heart problem?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""559"", ""5801"", ""3238""]; Cumulative=[""559"", ""6360"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ134","OHQ134","Had congenital heart murmurs?","Q3. Congenital heart murmurs?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""116"", ""440"", ""0"", ""4"", ""9038""]; Cumulative=[""116"", ""556"", ""556"", ""560"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ136","OHQ136","Had heart valve problem?","Q4. Heart valve problem?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""40"", ""404"", ""0"", ""0"", ""9154""]; Cumulative=[""40"", ""444"", ""444"", ""444"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ138","OHQ138","Had congenital heart disease?","Q5. Congenital heart disease?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4"", ""399"", ""0"", ""2"", ""9193""]; Cumulative=[""4"", ""403"", ""403"", ""405"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ140","OHQ140","Had bacterial endocarditis?","Q6. Bacterial endocarditis?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""2"", ""399"", ""9197""]; Cumulative=[""2"", ""401"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ142","OHQ142","Had rheumatic fever?","Q7. Rheumatic fever?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""41"", ""6148"", ""0"", ""10"", ""3399""]; Cumulative=[""41"", ""6189"", ""6189"", ""6199"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ144","OHQ144","Have kidney disease w/ renal dialysis?","Q8. Kidney disease requiring renal dialysis?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""11"", ""6148"", ""0"", ""0"", ""3439""]; Cumulative=[""11"", ""6159"", ""6159"", ""6159"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ146","OHQ146","Have other artificial material?","Q11. Other artificial material in your heart veins or arteries?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""48"", ""6091"", ""0"", ""0"", ""3459""]; Cumulative=[""48"", ""6139"", ""6139"", ""6139"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ148","OHQ148","Have a hip bone or joint replacement?","Q12. A hip bone or joint replacement?","Both males and females 13 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""113"", ""5980"", ""0"", ""0"", ""3505""]; Cumulative=[""113"", ""6093"", ""6093"", ""6093"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ160","OHQ160","Past 30 days / painful tooth?","During the past 30 days have you experienced a toothache or painful tooth (including pain with biting or chewing or sensations to hot cold or sweets)?","Both males and females 10 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""1757"", ""4677"", ""3164""]; Cumulative=[""1757"", ""6434"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHQ170","OHQ170","How many days / painful tooth?","For how many days in the past 30 days did you have these sensations?","Both males and females 10 YEARS - 69 YEARS",NA,"Code.or.Value=[""1 to 30"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""SP refused"", ""Don't know"", ""Missing""]; Count=[""1757"", ""0"", ""0"", ""7841""]; Cumulative=[""1757"", ""1757"", ""1757"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHAREC","OHAREC","Overall recommendation for care","Overall recommendation for care","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""See a dentist immediately"", ""See a dentist within the next 2 weeks"", ""See a dentist at your earliest convenience"", ""Continue your regular routine care"", ""Missing""]; Count=[""15"", ""434"", ""3917"", ""4591"", ""641""]; Cumulative=[""15"", ""449"", ""4366"", ""8957"", ""9598""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OHXREF_B","OHAROCDT","OHAROCDT","Untreated Caries / Restorative needs","A. Decayed teeth","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""2148"", ""7450""]; Cumulative=[""2148"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
"OHXREF_B","OHAROCGP","OHAROCGP","Periodontal needs","B. Gums/gum disease","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""1755"", ""7843""]; Cumulative=[""1755"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
"OHXREF_B","OHAROCOH","OHAROCOH","Gingival / OHI needs","C. Oral hygiene","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""2997"", ""6601""]; Cumulative=[""2997"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
"OHXREF_B","OHAROCCI","OHAROCCI","Assessment of soft tissue lesion","D. Clinical impression of soft tissue condition","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""9"", ""9589""]; Cumulative=[""9"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
"OHXREF_B","OHAROTH","OHAROTH","Some other finding","Some other finding (specify w/ referral letter)","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""207"", ""9391""]; Cumulative=[""207"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
"OHXREF_B","OHARNF","OHARNF","No significant needs","F. No significant findings","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", "".""]; Value.Description=[""Yes"", ""Missing""]; Count=[""4541"", ""5057""]; Cumulative=[""4541"", ""9598""]; Skip.to.Item=[""NA"", ""NA""]"
