"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BPX_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"BPX_B","PEASCST1","PEASCST1","Blood Pressure Status","Blood Pressure Status","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Missing""]; Count=[""10006"", ""60"", ""411"", ""0""]; Cumulative=[""10006"", ""10066"", ""10477"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BPX_B","PEASCTM1","PEASCTM1","Blood Pressure Time in Seconds","Blood Pressure Time in Seconds","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 2268"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""10477"", ""0""]; Cumulative=[""10477"", ""10477""]; Skip.to.Item=[""NA"", ""NA""]"
"BPX_B","PEASCCT1","PEASCCT1","Blood Pressure Comment","Blood Pressure Comment","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""56"", ""99"", "".""]; Value.Description=[""None"", ""Safety exclusion"", ""SP refusal"", ""No time"", ""Physical limitation"", ""Communication problem"", ""Equipment failure"", ""SP ill/emergency"", ""Came late/left early"", ""Other, specify"", ""Missing""]; Count=[""10006"", ""4"", ""75"", ""11"", ""25"", ""2"", ""1"", ""18"", ""187"", ""148"", ""0""]; Cumulative=[""10006"", ""10010"", ""10085"", ""10096"", ""10121"", ""10123"", ""10124"", ""10142"", ""10329"", ""10477"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPX_B","BPXCHR","BPXCHR","60 sec HR (30 sec HR * 2)","60 sec HR (30 sec HR * 2)","Both males and females 0 YEARS - 7 YEARS",NA,"Code.or.Value=[""54 to 304"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2169"", ""8308""]; Cumulative=[""2169"", ""10477""]; Skip.to.Item=[""NA"", ""NA""]"
"BPX_B","BPQ150A","BPQ150A","Had food in the past 30 minutes?","Have you had any of the following in the past 30 minutes?: Food","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""3008"", ""4911"", ""2558""]; Cumulative=[""3008"", ""7919"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BPX_B","BPQ150B","BPQ150B","Had alcohol in the past 30 minutes?","Have you had any of the following in the past 30 minutes?: Alcohol","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""2"", ""7917"", ""2558""]; Cumulative=[""2"", ""7919"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BPX_B","BPQ150C","BPQ150C","Had coffee in the past 30 minutes?","Have you had any of the following in the past 30 minutes?: Coffee","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""21"", ""7898"", ""2558""]; Cumulative=[""21"", ""7919"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BPX_B","BPQ150D","BPQ150D","Had cigarettes in the past 30 minutes?","Have you had any of the following in the past 30 minutes?: Cigarettes","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""62"", ""7857"", ""2558""]; Cumulative=[""62"", ""7919"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BPX_B","BPAARM","BPAARM","Arm selected:","Arm selected:","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""8"", "".""]; Value.Description=[""Right"", ""Left"", ""Could not obtain"", ""Missing""]; Count=[""7868"", ""23"", ""29"", ""2557""]; Cumulative=[""7868"", ""7891"", ""7920"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BPX_B","BPACSZ","BPACSZ","Coded cuff size","Cuff size (cm) (width X length)","Both males and females 8 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Infant (6X12)"", ""Child (9X17)"", ""Adult (12X22)"", ""Large (15X32)"", ""Thigh (18X35)"", ""Missing""]; Count=[""2"", ""494"", ""3051"", ""3548"", ""782"", ""2600""]; Cumulative=[""2"", ""496"", ""3547"", ""7095"", ""7877"", ""10477""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
