"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BAX_L","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 69 YEARS",NA,NA
"BAX_L","BAXMSTAT","BAXMSTAT","MRT exam status","MRT exam status","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", "".""]; Value.Description=[""Complete"", ""Partial"", ""Not done"", ""Ineligible for all MRT conditions"", ""Missing""]; Count=[""3732"", ""219"", ""213"", ""607"", ""0""]; Cumulative=[""3732"", ""3951"", ""4164"", ""4771"", ""4771""]; Skip.to.Item=[""BAX5STAT"", ""BAXRXNC"", ""BAXRXND"", ""BAX5STAT"", """"]"
"BAX_L","BAXRXNC","BAXRXNC","Reason for partial MRT exam","Reason for partial MRT exam","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""SP refusal"", ""Limited time"", ""Physical limitation or SP ill/emergency"", ""Equipment failure or error (technician/software/supply)"", ""Other"", ""Missing""]; Count=[""176"", ""1"", ""5"", ""17"", ""5"", ""4567""]; Cumulative=[""176"", ""177"", ""182"", ""199"", ""204"", ""4771""]; Skip.to.Item=[""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", """"]"
"BAX_L","BAXRXND","BAXRXND","Reason for not done MRT exam","Reason for not done MRT exam","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""SP refusal"", ""Limited time"", ""Physical limitation or SP ill/emergency"", ""Equipment failure or error (technician/software/supply)"", ""Other"", ""Missing""]; Count=[""9"", ""103"", ""26"", ""5"", ""70"", ""4558""]; Cumulative=[""9"", ""112"", ""138"", ""143"", ""213"", ""4771""]; Skip.to.Item=[""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", ""BAX5STAT"", """"]"
"BAX_L","BAX5STAT","BAX5STAT","Eligibility for Condition 5","Eligibility for Condition 5","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Eligible  for Condition 5"", ""Ineligible for Condition 5"", ""Missing""]; Count=[""3248"", ""1317"", ""206""]; Cumulative=[""3248"", ""4565"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ110","BAQ110","Can stand on your own?","Can stand on your own?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4305"", ""58"", ""0"", ""0"", ""408""]; Cumulative=[""4305"", ""4363"", ""4363"", ""4363"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ121","BAQ121","Are you currently wearing a leg brace?","Are you currently wearing a leg brace?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""25"", ""4279"", ""1"", ""0"", ""466""]; Cumulative=[""25"", ""4304"", ""4305"", ""4305"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ125","BAQ125","Injury to foot leg or hip","Injury to foot leg or hip","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""253"", ""4024"", ""0"", ""2"", ""492""]; Cumulative=[""253"", ""4277"", ""4277"", ""4279"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ132","BAQ132","Problems with dizzy past 24 hours","Problems with dizzy past 24 hours","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""200"", ""3822"", ""1"", ""1"", ""747""]; Cumulative=[""200"", ""4022"", ""4023"", ""4024"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ140","BAQ140","Last 12 months fallen due to dizziness","Last 12 months fallen due to dizziness","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""261"", ""3760"", ""1"", ""2"", ""747""]; Cumulative=[""261"", ""4021"", ""4022"", ""4024"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ150","BAQ150","Do you have neck pain now?","Do you have neck pain now?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""354"", ""3618"", ""0"", ""0"", ""799""]; Cumulative=[""354"", ""3972"", ""3972"", ""3972"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ160","BAQ160","Have you ever had surgery on your neck?","Have you ever had surgery on your neck?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""103"", ""3515"", ""0"", ""0"", ""1153""]; Cumulative=[""103"", ""3618"", ""3618"", ""3618"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ170","BAQ170","Neck problem lasted more than 6 weeks","Neck problem lasted more than 6 weeks","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""228"", ""3287"", ""0"", ""0"", ""1256""]; Cumulative=[""228"", ""3515"", ""3515"", ""3515"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ201","BAQ201","Can you move head 30 degrees left/right?","Can you move head 30 degrees left/right?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3259"", ""28"", ""0"", ""0"", ""1484""]; Cumulative=[""3259"", ""3287"", ""3287"", ""3287"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAQ173","BAQ173","Are you okay to begin this balance test?","Are you okay to begin this balance test?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3964"", ""4"", ""0"", ""0"", ""803""]; Cumulative=[""3964"", ""3968"", ""3968"", ""3968"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF11","BAXPF11","MRT cond. 1 trial 1 eyes open","MRT cond. 1 trial 1 eyes open","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""3902"", ""49"", ""0"", ""820""]; Cumulative=[""3902"", ""3951"", ""3951"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC11","BAXTC11","MRT cond. 1 trial 1 time","MRT cond. 1 trial 1 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 15"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3950"", ""821""]; Cumulative=[""3950"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC11","BAARFC11","MRT cond. 1 trial 1 reason stopped","MRT cond. 1 trial 1 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""14"", ""4"", ""0"", ""28"", ""3"", ""4722""]; Cumulative=[""14"", ""18"", ""18"", ""46"", ""49"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF12","BAXPF12","MRT cond. 1 trial 2 eyes open","MRT cond. 1 trial 2 eyes open","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""43"", ""5"", ""0"", ""4723""]; Cumulative=[""43"", ""48"", ""48"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC12","BAXTC12","MRT cond. 1 trial 2 time","MRT cond. 1 trial 2 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""2 to 15"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""48"", ""4723""]; Cumulative=[""48"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC12","BAARFC12","MRT cond. 1 trial 2 reason stopped","MRT cond. 1 trial 2 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""1"", ""1"", ""0"", ""2"", ""1"", ""4766""]; Cumulative=[""1"", ""2"", ""2"", ""4"", ""5"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF21","BAXPF21","MRT cond. 2 trial 1 eyes closed","MRT cond. 2 trial 1 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""3846"", ""96"", ""1"", ""828""]; Cumulative=[""3846"", ""3942"", ""3943"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC21","BAXTC21","MRT cond. 2 trial 1 time","MRT cond. 2 trial 1 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 15"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3942"", ""829""]; Cumulative=[""3942"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC21","BAARFC21","MRT cond. 2 trial 1 reason stopped","MRT cond. 2 trial 1 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""29"", ""4"", ""42"", ""9"", ""10"", ""4677""]; Cumulative=[""29"", ""33"", ""75"", ""84"", ""94"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF22","BAXPF22","MRT cond. 2 trial 2 eyes closed","MRT cond. 2 trial 2 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""69"", ""26"", ""2"", ""4674""]; Cumulative=[""69"", ""95"", ""97"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC22","BAXTC22","MRT cond. 2 trial 2 time","MRT cond. 2 trial 2 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 15"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""94"", ""4677""]; Cumulative=[""94"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC22","BAARFC22","MRT cond. 2 trial 2 reason stopped","MRT cond. 2 trial 2 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""11"", ""3"", ""7"", ""1"", ""4"", ""4745""]; Cumulative=[""11"", ""14"", ""21"", ""22"", ""26"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF31","BAXPF31","MRT cond. 3 trial 1 eyes open","MRT cond. 3 trial 1 eyes open","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""3820"", ""66"", ""11"", ""874""]; Cumulative=[""3820"", ""3886"", ""3897"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC31","BAXTC31","MRT cond. 3 trial 1 time","MRT cond. 3 trial 1 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1 to 30"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3882"", ""889""]; Cumulative=[""3882"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC31","BAARFC31","MRT cond. 3 trial 1 reason stopped","MRT cond. 3 trial 1 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""24"", ""13"", ""0"", ""21"", ""22"", ""4691""]; Cumulative=[""24"", ""37"", ""37"", ""58"", ""80"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF32","BAXPF32","MRT cond. 3 trial 2 eyes open","MRT cond. 3 trial 2 eyes open","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""63"", ""16"", ""1"", ""4691""]; Cumulative=[""63"", ""79"", ""80"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC32","BAXTC32","MRT cond. 3 trial 2 time","MRT cond. 3 trial 2 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1 to 30"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""79"", ""4692""]; Cumulative=[""79"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC32","BAARFC32","MRT cond. 3 trial 2 reason stopped","MRT cond. 3 trial 2 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""8"", ""1"", ""0"", ""3"", ""8"", ""4751""]; Cumulative=[""8"", ""9"", ""9"", ""12"", ""20"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF41","BAXPF41","MRT cond. 4 trial 1 eyes closed","MRT cond. 4 trial 1 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""2591"", ""1260"", ""12"", ""908""]; Cumulative=[""2591"", ""3851"", ""3863"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC41","BAXTC41","MRT cond. 4 trial 1 time","MRT cond. 4 trial 1 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 30"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""3850"", ""921""]; Cumulative=[""3850"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC41","BAARFC41","MRT cond. 4 trial 1 reason stopped","MRT cond. 4 trial 1 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""4"", ""5"", ""."", ""1"", ""2"", ""3""]; Value.Description=[""Tech intervention"", ""Grab/touch wall"", ""Missing"", ""Feet moved"", ""Arms moved off waist"", ""Eyes opened""]; Count=[""143"", ""406"", ""3381"", ""366"", ""103"", ""372""]; Cumulative=[""984"", ""1390"", ""4771"", ""366"", ""469"", ""841""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF42","BAXPF42","MRT cond. 4 trial 2 eyes closed","MRT cond. 4 trial 2 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""690"", ""631"", ""65"", ""3385""]; Cumulative=[""690"", ""1321"", ""1386"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC42","BAXTC42","MRT cond. 4 trial 2 time","MRT cond. 4 trial 2 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 30"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""1319"", ""3452""]; Cumulative=[""1319"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC42","BAARFC42","MRT cond. 4 trial 2 reason stopped","MRT cond. 4 trial 2 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""174"", ""55"", ""142"", ""88"", ""245"", ""4067""]; Cumulative=[""174"", ""229"", ""371"", ""459"", ""704"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF51","BAXPF51","MRT cond. 5 trial 1 eyes closed","MRT cond. 5 trial 1 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""1501"", ""1119"", ""15"", ""2136""]; Cumulative=[""1501"", ""2620"", ""2635"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXTC51","BAXTC51","MRT cond. 5 trial 1 time","MRT cond. 5 trial 1 time","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""0 to 30"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2595"", ""2176""]; Cumulative=[""2595"", ""4771""]; Skip.to.Item=[""NA"", ""NA""]"
"BAX_L","BAARFC51","BAARFC51","MRT cond. 5 trial 1 reason stopped","MRT cond. 5 trial 1 reason stopped","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", "".""]; Value.Description=[""Feet moved"", ""Arms moved off waist"", ""Eyes opened"", ""Tech intervention"", ""Grab/touch wall"", ""Missing""]; Count=[""444"", ""106"", ""184"", ""151"", ""402"", ""3484""]; Cumulative=[""444"", ""550"", ""734"", ""885"", ""1287"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAX_L","BAXPF52","BAXPF52","MRT cond. 5 trial 2 eyes closed","MRT cond. 5 trial 2 eyes closed","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", "".""]; Value.Description=[""Pass"", ""DNP (did not pass)"", ""Refused"", ""Missing""]; Count=[""541"", ""683"", ""24"", ""3523""]; Cumulative=[""541"", ""1224"", ""1248"", ""4771""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
