,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTDRD1,2493.021655 To 267526.89097,Range Of Values,,
2,WTDRD1,0,Day 1 Dietary Recall Not Done/Incomplete,,
3,WTDRD1,.,Missing,,
4,WTDR2D,1953.802108 To 818626.65723,Range Of Values,,
5,WTDR2D,0,Day 2 Dietary Recall Not Done/Incomplete,,
6,WTDR2D,.,Missing,,
7,DR2DRSTZ,1,Reliable And Met The Minimum Criteria,,
8,DR2DRSTZ,2,Not Reliable Or Not Met The Minimum Criteria,,
9,DR2DRSTZ,4,Reported Consuming Breast-Milk,,
10,DR2DRSTZ,5,Not Done,,
11,DR2DRSTZ,.,Missing,,
12,DR2EXMER,32 To 91,Range Of Values,,
13,DR2EXMER,.,Missing,,
14,DRABF,1,Yes,,
15,DRABF,2,No,,
16,DRABF,.,Missing,,
17,DRDINT,1,Day 1 Only,,
18,DRDINT,2,Day 1 And Day 2,,
19,DRDINT,.,Missing,,
20,DR2DBIH,-28 To 157,Range Of Values,,
21,DR2DBIH,.,Missing,,
22,DR2DAY,1,Sunday,,
23,DR2DAY,2,Monday,,
24,DR2DAY,3,Tuesday,,
25,DR2DAY,4,Wednesday,,
26,DR2DAY,5,Thursday,,
27,DR2DAY,6,Friday,,
28,DR2DAY,7,Saturday,,
29,DR2DAY,.,Missing,,
30,DR2LANG,1,English,,
31,DR2LANG,2,Spanish,,
32,DR2LANG,3,English And Spanish,,
33,DR2LANG,4,Other,,
34,DR2LANG,5,Asian Languages,,
35,DR2LANG,6,Asian Languages And English,,
36,DR2LANG,.,Missing,,
37,DR2MNRSP,1,Sp,,
38,DR2MNRSP,2,Mother Of Sp,,
39,DR2MNRSP,3,Father Of Sp,,
40,DR2MNRSP,4,Wife Of Sp,,
41,DR2MNRSP,5,Husband Of Sp,,
42,DR2MNRSP,6,Daughter Of Sp,,
43,DR2MNRSP,7,Son Of Sp,,
44,DR2MNRSP,8,Grandparent Of Sp,,
45,DR2MNRSP,9,"Friend, Partner, Non Relative",,
46,DR2MNRSP,10,"Translator, Not A Hh Member",,
47,DR2MNRSP,11,"Child Care Provider, Caretaker",,
48,DR2MNRSP,12,Other Relative,,
49,DR2MNRSP,14,Other Specify,,
50,DR2MNRSP,77,Refused,,
51,DR2MNRSP,99,Don'T Know,,
52,DR2MNRSP,.,Missing,,
53,DR2HELPD,1,Sp,,
54,DR2HELPD,2,Mother Of Sp,,
55,DR2HELPD,3,Father Of Sp,,
56,DR2HELPD,4,Wife Of Sp,,
57,DR2HELPD,5,Husband Of Sp,,
58,DR2HELPD,6,Daughter Of Sp,,
59,DR2HELPD,7,Son Of Sp,,
60,DR2HELPD,8,Grandparent Of Sp,,
61,DR2HELPD,9,"Friend, Partner, Non Relative",,
62,DR2HELPD,10,"Translator, Not A Hh Member",,
63,DR2HELPD,11,"Child Care Provider, Caretaker",,
64,DR2HELPD,12,Other Relative,,
65,DR2HELPD,13,No One,,
66,DR2HELPD,14,Other Specify,,
67,DR2HELPD,77,Refused,,
68,DR2HELPD,99,Don'T Know,,
69,DR2HELPD,.,Missing,,
70,DR2TNUMF,0 To 47,Range Of Values,,
71,DR2TNUMF,.,Missing,,
72,DR2STY,1,Yes,,
73,DR2STY,2,No,,
74,DR2STY,9,Don'T Know,,
75,DR2STY,.,Missing,,
76,DR2SKY,1,"Ordinary, Sea, Seasoned, Or Other Flavored Salt",,
77,DR2SKY,2,Lite Salt,,
78,DR2SKY,3,Salt Substitute,,
79,DR2SKY,91,Other,,
80,DR2SKY,99,Don'T Know,,
81,DR2SKY,.,Missing,,
82,DR2TKCAL,0 To 10591,Range Of Values,,
83,DR2TKCAL,.,Missing,,
84,DR2TPROT,0 To 474.19,Range Of Values,,
85,DR2TPROT,.,Missing,,
86,DR2TCARB,0 To 1451.63,Range Of Values,,
87,DR2TCARB,.,Missing,,
88,DR2TSUGR,0 To 885.28,Range Of Values,,
89,DR2TSUGR,.,Missing,,
90,DR2TFIBE,0 To 134.8,Range Of Values,,
91,DR2TFIBE,.,Missing,,
92,DR2TTFAT,0 To 530.22,Range Of Values,,
93,DR2TTFAT,.,Missing,,
94,DR2TSFAT,0 To 259.21,Range Of Values,,
95,DR2TSFAT,.,Missing,,
96,DR2TMFAT,0 To 154.194,Range Of Values,,
97,DR2TMFAT,.,Missing,,
98,DR2TPFAT,0 To 108.069,Range Of Values,,
99,DR2TPFAT,.,Missing,,
100,DR2TCHOL,0 To 2666,Range Of Values,,
101,DR2TCHOL,.,Missing,,
102,DR2TATOC,0 To 80.94,Range Of Values,,
103,DR2TATOC,.,Missing,,
104,DR2TATOA,0 To 70.15,Range Of Values,,
105,DR2TATOA,.,Missing,,
106,DR2TRET,0 To 9916,Range Of Values,,
107,DR2TRET,.,Missing,,
108,DR2TVARA,0 To 10155,Range Of Values,,
109,DR2TVARA,.,Missing,,
110,DR2TACAR,0 To 19991,Range Of Values,,
111,DR2TACAR,.,Missing,,
112,DR2TBCAR,0 To 57511,Range Of Values,,
113,DR2TBCAR,.,Missing,,
114,DR2TCRYP,0 To 12162,Range Of Values,,
115,DR2TCRYP,.,Missing,,
116,DR2TLYCO,0 To 217650,Range Of Values,,
117,DR2TLYCO,.,Missing,,
118,DR2TLZ,0 To 124303,Range Of Values,,
119,DR2TLZ,.,Missing,,
120,DR2TVB1,0 To 9.36,Range Of Values,,
121,DR2TVB1,.,Missing,,
122,DR2TVB2,0 To 17.887,Range Of Values,,
123,DR2TVB2,.,Missing,,
124,DR2TNIAC,0 To 219.635,Range Of Values,,
125,DR2TNIAC,.,Missing,,
126,DR2TVB6,0 To 22.764,Range Of Values,,
127,DR2TVB6,.,Missing,,
128,DR2TFOLA,0 To 3685,Range Of Values,,
129,DR2TFOLA,.,Missing,,
130,DR2TFA,0 To 3215,Range Of Values,,
131,DR2TFA,.,Missing,,
132,DR2TFF,0 To 2877,Range Of Values,,
133,DR2TFF,.,Missing,,
134,DR2TFDFE,0 To 5932,Range Of Values,,
135,DR2TFDFE,.,Missing,,
136,DR2TCHL,0 To 2321.6,Range Of Values,,
137,DR2TCHL,.,Missing,,
138,DR2TVB12,0 To 107.04,Range Of Values,,
139,DR2TVB12,.,Missing,,
140,DR2TB12A,0 To 50.99,Range Of Values,,
141,DR2TB12A,.,Missing,,
142,DR2TVC,0 To 1051.4,Range Of Values,,
143,DR2TVC,.,Missing,,
144,DR2TVD,0 To 84.5,Range Of Values,,
145,DR2TVD,.,Missing,,
146,DR2TVK,0 To 4883,Range Of Values,,
147,DR2TVK,.,Missing,,
148,DR2TCALC,0 To 11164,Range Of Values,,
149,DR2TCALC,.,Missing,,
150,DR2TPHOS,0 To 9750,Range Of Values,,
151,DR2TPHOS,.,Missing,,
152,DR2TMAGN,0 To 1912,Range Of Values,,
153,DR2TMAGN,.,Missing,,
154,DR2TIRON,0 To 124.81,Range Of Values,,
155,DR2TIRON,.,Missing,,
156,DR2TZINC,0 To 91.26,Range Of Values,,
157,DR2TZINC,.,Missing,,
158,DR2TCOPP,0 To 19.297,Range Of Values,,
159,DR2TCOPP,.,Missing,,
160,DR2TSODI,0 To 20683,Range Of Values,,
161,DR2TSODI,.,Missing,,
162,DR2TPOTA,0 To 19663,Range Of Values,,
163,DR2TPOTA,.,Missing,,
164,DR2TSELE,0 To 711.9,Range Of Values,,
165,DR2TSELE,.,Missing,,
166,DR2TCAFF,0 To 1740,Range Of Values,,
167,DR2TCAFF,.,Missing,,
168,DR2TTHEO,0 To 1073,Range Of Values,,
169,DR2TTHEO,.,Missing,,
170,DR2TALCO,0 To 405.5,Range Of Values,,
171,DR2TALCO,.,Missing,,
172,DR2TMOIS,0 To 15829.6,Range Of Values,,
173,DR2TMOIS,.,Missing,,
174,DR2TS040,0 To 10.089,Range Of Values,,
175,DR2TS040,.,Missing,,
176,DR2TS060,0 To 3.999,Range Of Values,,
177,DR2TS060,.,Missing,,
178,DR2TS080,0 To 17.367,Range Of Values,,
179,DR2TS080,.,Missing,,
180,DR2TS100,0 To 9.632,Range Of Values,,
181,DR2TS100,.,Missing,,
182,DR2TS120,0 To 28.238,Range Of Values,,
183,DR2TS120,.,Missing,,
184,DR2TS140,0 To 38.119,Range Of Values,,
185,DR2TS140,.,Missing,,
186,DR2TS160,0 To 118.472,Range Of Values,,
187,DR2TS160,.,Missing,,
188,DR2TS180,0 To 55.252,Range Of Values,,
189,DR2TS180,.,Missing,,
190,DR2TM161,0 To 17.106,Range Of Values,,
191,DR2TM161,.,Missing,,
192,DR2TM181,0 To 146.916,Range Of Values,,
193,DR2TM181,.,Missing,,
194,DR2TM201,0 To 5.397,Range Of Values,,
195,DR2TM201,.,Missing,,
196,DR2TM221,0 To 6.207,Range Of Values,,
197,DR2TM221,.,Missing,,
198,DR2TP182,0 To 104.275,Range Of Values,,
199,DR2TP182,.,Missing,,
200,DR2TP183,0 To 24.209,Range Of Values,,
201,DR2TP183,.,Missing,,
202,DR2TP184,0 To 0.471,Range Of Values,,
203,DR2TP184,.,Missing,,
204,DR2TP204,0 To 1.239,Range Of Values,,
205,DR2TP204,.,Missing,,
206,DR2TP205,0 To 1.585,Range Of Values,,
207,DR2TP205,.,Missing,,
208,DR2TP225,0 To 1.087,Range Of Values,,
209,DR2TP225,.,Missing,,
210,DR2TP226,.,Missing,,
211,DR2TP226,0 To 4.328,Range Of Values,,
212,DR2_300,1,Much More Than Usual,,
213,DR2_300,2,Usual,,
214,DR2_300,3,Much Less Than Usual,,
215,DR2_300,7,Refused,,
216,DR2_300,9,Don'T Know,,
217,DR2_300,.,Missing,,
218,DR2_320Z,0 To 11520,Range Of Values,,
219,DR2_320Z,.,Missing,,
220,DR2_330Z,0 To 11520,Range Of Values,,
221,DR2_330Z,.,Missing,,
222,DR2BWATZ,0 To 8160,Range Of Values,,
223,DR2BWATZ,.,Missing,,
224,DR2TWS,1,Community Supply,,
225,DR2TWS,2,Well Or Rain Cistern,,
226,DR2TWS,3,Spring,,
227,DR2TWS,4,Don'T Drink Tap Water,,
228,DR2TWS,91,Other,,
229,DR2TWS,99,Don'T Know,,
230,DR2TWS,.,Missing,,
