,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,DSDSUPID,Supplement ID number,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,DSDSUPP,Supplement name,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DSD070,,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,DSDMTCH,,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,DSD090,For how long have you been taking {PRODUCT NAME} or a similar type of product?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,DSD103,In the past 30 days on how many days did you take {PRODUCT NAME}?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,DSD122Q,On the days that you took it how much did you take?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,DSD122U,Dosage form,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,DSDANTA,Antacid reported as a dietary supplement,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
