,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,DR1_020,,,,,,,,,,,,
1,DR1_030Z,,,,,,,,,,,,
2,DR1_040Z,,,,,,,,,,,,
3,DR1CCMNM,,,,,,,,,,,,
4,DR1CCMTX,,,,,,,,,,,,
5,DR1DAY,,,,,,,,,,,,
6,DR1DBIH,,,,,,,,,,,,
7,DR1DRSTZ,,,,,,,,,,,,
8,DR1EXMER,,,,,,,,,,,,
9,DR1FS,,,,,,,,,,,,
10,DR1IACAR,,,,,,,,,,,,
11,DR1IALCO,,,,,,,,,,,,
12,DR1IATOA,,,,,,,,,,,,
13,DR1IATOC,,,,,,,,,,,,
14,DR1IB12A,,,,,,,,,,,,
15,DR1IBCAR,,,,,,,,,,,,
16,DR1ICAFF,,,,,,,,,,,,
17,DR1ICALC,,,,,,,,,,,,
18,DR1ICARB,,,,,,,,,,,,
19,DR1ICHL,,,,,,,,,,,,
20,DR1ICHOL,,,,,,,,,,,,
21,DR1ICOPP,,,,,,,,,,,,
22,DR1ICRYP,,,,,,,,,,,,
23,DR1IFA,,,,,,,,,,,,
24,DR1IFDCD,,,,,,,,,,,,
25,DR1IFDFE,,,,,,,,,,,,
26,DR1IFF,,,,,,,,,,,,
27,DR1IFIBE,,,,,,,,,,,,
28,DR1IFOLA,,,,,,,,,,,,
29,DR1IGRMS,,,,,,,,,,,,
30,DR1IIRON,,,,,,,,,,,,
31,DR1IKCAL,,,,,,,,,,,,
32,DR1ILINE,,,,,,,,,,,,
33,DR1ILYCO,,,,,,,,,,,,
34,DR1ILZ,,,,,,,,,,,,
35,DR1IM161,,,,,,,,,,,,
36,DR1IM181,,,,,,,,,,,,
37,DR1IM201,,,,,,,,,,,,
38,DR1IM221,,,,,,,,,,,,
39,DR1IMAGN,,,,,,,,,,,,
40,DR1IMFAT,,,,,,,,,,,,
41,DR1IMOIS,,,,,,,,,,,,
42,DR1INIAC,,,,,,,,,,,,
43,DR1IP182,,,,,,,,,,,,
44,DR1IP183,,,,,,,,,,,,
45,DR1IP184,,,,,,,,,,,,
46,DR1IP204,,,,,,,,,,,,
47,DR1IP205,,,,,,,,,,,,
48,DR1IP225,,,,,,,,,,,,
49,DR1IP226,,,,,,,,,,,,
50,DR1IPFAT,,,,,,,,,,,,
51,DR1IPHOS,,,,,,,,,,,,
52,DR1IPOTA,,,,,,,,,,,,
53,DR1IPROT,,,,,,,,,,,,
54,DR1IRET,,,,,,,,,,,,
55,DR1IS040,,,,,,,,,,,,
56,DR1IS060,,,,,,,,,,,,
57,DR1IS080,,,,,,,,,,,,
58,DR1IS100,,,,,,,,,,,,
59,DR1IS120,,,,,,,,,,,,
60,DR1IS140,,,,,,,,,,,,
61,DR1IS160,,,,,,,,,,,,
62,DR1IS180,,,,,,,,,,,,
63,DR1ISELE,,,,,,,,,,,,
64,DR1ISFAT,,,,,,,,,,,,
65,DR1ISODI,,,,,,,,,,,,
66,DR1ISUGR,,,,,,,,,,,,
67,DR1ITFAT,,,,,,,,,,,,
68,DR1ITHEO,,,,,,,,,,,,
69,DR1IVARA,,,,,,,,,,,,
70,DR1IVB1,,,,,,,,,,,,
71,DR1IVB12,,,,,,,,,,,,
72,DR1IVB2,,,,,,,,,,,,
73,DR1IVB6,,,,,,,,,,,,
74,DR1IVC,,,,,,,,,,,,
75,DR1IVD,,,,,,,,,,,,
76,DR1IVK,,,,,,,,,,,,
77,DR1IZINC,,,,,,,,,,,,
78,DR1LANG,,,,,,,,,,,,
79,DRABF,,,,,,,,,,,,
80,DRDINT,,,,,,,,,,,,
81,SEQN,,,,,,,,,,,,
82,WTDR2DPP,,,,,,,,,,,,
83,WTDRD1PP,,,,,,,,,,,,
