,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,WTDRD1,,,,,,,,,,,,
2,WTDR2D,,,,,,,,,,,,
3,DR1DRSTZ,,,,,,,,,,,,
4,DR1EXMER,,,,,,,,,,,,
5,DRDINT,,,,,,,,,,,,
6,DR1DAY,,,,,,,,,,,,
7,DS1LOC,,,,,,,,,,,,
8,DR1LANG,,,,,,,,,,,,
9,DSDSUPID,,,,,,,,,,,,
10,DS1ANTA,,,,,,,,,,,,
11,DS1MTCH,,,,,,,,,,,,
12,DS1ACTSS,,,,,,,,,,,,
13,DS1IKCAL,,,,,,,,,,,,
14,DS1IPROT,,,,,,,,,,,,
15,DS1ICARB,,,,,,,,,,,,
16,DS1ISUGR,,,,,,,,,,,,
17,DS1IFIBE,,,,,,,,,,,,
18,DS1ITFAT,,,,,,,,,,,,
19,DS1ISFAT,,,,,,,,,,,,
20,DS1IMFAT,,,,,,,,,,,,
21,DS1IPFAT,,,,,,,,,,,,
22,DS1ICHOL,,,,,,,,,,,,
23,DS1ILYCO,,,,,,,,,,,,
24,DS1ILZ,,,,,,,,,,,,
25,DS1IVB1,,,,,,,,,,,,
26,DS1IVB2,,,,,,,,,,,,
27,DS1INIAC,,,,,,,,,,,,
28,DS1IVB6,,,,,,,,,,,,
29,DS1IFA,,,,,,,,,,,,
30,DS1IFDFE,,,,,,,,,,,,
31,DS1ICHL,,,,,,,,,,,,
32,DS1IVB12,,,,,,,,,,,,
33,DS1IVC,,,,,,,,,,,,
34,DS1IVK,,,,,,,,,,,,
35,DS1IVD,,,,,,,,,,,,
36,DS1ICALC,,,,,,,,,,,,
37,DS1IPHOS,,,,,,,,,,,,
38,DS1IMAGN,,,,,,,,,,,,
39,DS1IIRON,,,,,,,,,,,,
40,DS1IZINC,,,,,,,,,,,,
41,DS1ICOPP,,,,,,,,,,,,
42,DS1ISODI,,,,,,,,,,,,
43,DS1IPOTA,,,,,,,,,,,,
44,DS1ISELE,,,,,,,,,,,,
45,DS1ICAFF,,,,,,,,,,,,
