,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,DR2DAY,,,,,,,,,,,,
1,DR2DBIH,,,,,,,,,,,,
2,DR2DRSTZ,,,,,,,,,,,,
3,DR2EXMER,,,,,,,,,,,,
4,DR2LANG,,,,,,,,,,,,
5,DRDINT,,,,,,,,,,,,
6,DS2ACTSS,,,,,,,,,,,,
7,DS2ANTA,,,,,,,,,,,,
8,DS2ICAFF,,,,,,,,,,,,
9,DS2ICALC,,,,,,,,,,,,
10,DS2ICARB,,,,,,,,,,,,
11,DS2ICHL,,,,,,,,,,,,
12,DS2ICHOL,,,,,,,,,,,,
13,DS2ICOPP,,,,,,,,,,,,
14,DS2IFA,,,,,,,,,,,,
15,DS2IFDFE,,,,,,,,,,,,
16,DS2IFIBE,,,,,,,,,,,,
17,DS2IIODI,,,,,,,,,,,,
18,DS2IIRON,,,,,,,,,,,,
19,DS2IKCAL,,,,,,,,,,,,
20,DS2ILYCO,,,,,,,,,,,,
21,DS2ILZ,,,,,,,,,,,,
22,DS2IMAGN,,,,,,,,,,,,
23,DS2IMFAT,,,,,,,,,,,,
24,DS2INIAC,,,,,,,,,,,,
25,DS2IPFAT,,,,,,,,,,,,
26,DS2IPHOS,,,,,,,,,,,,
27,DS2IPOTA,,,,,,,,,,,,
28,DS2IPROT,,,,,,,,,,,,
29,DS2ISELE,,,,,,,,,,,,
30,DS2ISFAT,,,,,,,,,,,,
31,DS2ISODI,,,,,,,,,,,,
32,DS2ISUGR,,,,,,,,,,,,
33,DS2ITFAT,,,,,,,,,,,,
34,DS2IVB1,,,,,,,,,,,,
35,DS2IVB12,,,,,,,,,,,,
36,DS2IVB2,,,,,,,,,,,,
37,DS2IVB6,,,,,,,,,,,,
38,DS2IVC,,,,,,,,,,,,
39,DS2IVD,,,,,,,,,,,,
40,DS2IVK,,,,,,,,,,,,
41,DS2IZINC,,,,,,,,,,,,
42,DS2LOC,,,,,,,,,,,,
43,DS2MTCH,,,,,,,,,,,,
44,DSDPID,,,,,,,,,,,,
45,DSDSUPP,,,,,,,,,,,,
46,SEQN,,,,,,,,,,,,
47,WTDR2DPP,,,,,,,,,,,,
48,WTDRD1PP,,,,,,,,,,,,
