,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,DR2_300,,,,,,,,,,,,
1,DR2_320Z,,,,,,,,,,,,
2,DR2_330Z,,,,,,,,,,,,
3,DR2BWATZ,,,,,,,,,,,,
4,DR2DAY,,,,,,,,,,,,
5,DR2DBIH,,,,,,,,,,,,
6,DR2DRSTZ,,,,,,,,,,,,
7,DR2EXMER,,,,,,,,,,,,
8,DR2HELP,,,,,,,,,,,,
9,DR2LANG,,,,,,,,,,,,
10,DR2MRESP,,,,,,,,,,,,
11,DR2SKY,,,,,,,,,,,,
12,DR2STY,,,,,,,,,,,,
13,DR2TACAR,,,,,,,,,,,,
14,DR2TALCO,,,,,,,,,,,,
15,DR2TATOA,,,,,,,,,,,,
16,DR2TATOC,,,,,,,,,,,,
17,DR2TB12A,,,,,,,,,,,,
18,DR2TBCAR,,,,,,,,,,,,
19,DR2TCAFF,,,,,,,,,,,,
20,DR2TCALC,,,,,,,,,,,,
21,DR2TCARB,,,,,,,,,,,,
22,DR2TCHL,,,,,,,,,,,,
23,DR2TCHOL,,,,,,,,,,,,
24,DR2TCOPP,,,,,,,,,,,,
25,DR2TCRYP,,,,,,,,,,,,
26,DR2TFA,,,,,,,,,,,,
27,DR2TFDFE,,,,,,,,,,,,
28,DR2TFF,,,,,,,,,,,,
29,DR2TFIBE,,,,,,,,,,,,
30,DR2TFOLA,,,,,,,,,,,,
31,DR2TIRON,,,,,,,,,,,,
32,DR2TKCAL,,,,,,,,,,,,
33,DR2TLYCO,,,,,,,,,,,,
34,DR2TLZ,,,,,,,,,,,,
35,DR2TM161,,,,,,,,,,,,
36,DR2TM181,,,,,,,,,,,,
37,DR2TM201,,,,,,,,,,,,
38,DR2TM221,,,,,,,,,,,,
39,DR2TMAGN,,,,,,,,,,,,
40,DR2TMFAT,,,,,,,,,,,,
41,DR2TMOIS,,,,,,,,,,,,
42,DR2TNIAC,,,,,,,,,,,,
43,DR2TNUMF,,,,,,,,,,,,
44,DR2TP182,,,,,,,,,,,,
45,DR2TP183,,,,,,,,,,,,
46,DR2TP184,,,,,,,,,,,,
47,DR2TP204,,,,,,,,,,,,
48,DR2TP205,,,,,,,,,,,,
49,DR2TP225,,,,,,,,,,,,
50,DR2TP226,,,,,,,,,,,,
51,DR2TPFAT,,,,,,,,,,,,
52,DR2TPHOS,,,,,,,,,,,,
53,DR2TPOTA,,,,,,,,,,,,
54,DR2TPROT,,,,,,,,,,,,
55,DR2TRET,,,,,,,,,,,,
56,DR2TS040,,,,,,,,,,,,
57,DR2TS060,,,,,,,,,,,,
58,DR2TS080,,,,,,,,,,,,
59,DR2TS100,,,,,,,,,,,,
60,DR2TS120,,,,,,,,,,,,
61,DR2TS140,,,,,,,,,,,,
62,DR2TS160,,,,,,,,,,,,
63,DR2TS180,,,,,,,,,,,,
64,DR2TSELE,,,,,,,,,,,,
65,DR2TSFAT,,,,,,,,,,,,
66,DR2TSODI,,,,,,,,,,,,
67,DR2TSUGR,,,,,,,,,,,,
68,DR2TTFAT,,,,,,,,,,,,
69,DR2TTHEO,,,,,,,,,,,,
70,DR2TVARA,,,,,,,,,,,,
71,DR2TVB1,,,,,,,,,,,,
72,DR2TVB12,,,,,,,,,,,,
73,DR2TVB2,,,,,,,,,,,,
74,DR2TVB6,,,,,,,,,,,,
75,DR2TVC,,,,,,,,,,,,
76,DR2TVD,,,,,,,,,,,,
77,DR2TVK,,,,,,,,,,,,
78,DR2TWSZ,,,,,,,,,,,,
79,DR2TZINC,,,,,,,,,,,,
80,DRABF,,,,,,,,,,,,
81,DRDINT,,,,,,,,,,,,
82,SEQN,,,,,,,,,,,,
83,WTDR2DPP,,,,,,,,,,,,
84,WTDRD1PP,,,,,,,,,,,,
