,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
62,DR1TS120,,,,,,,,,,,,
63,DR1TS140,,,,,,,,,,,,
64,DR1TS160,,,,,,,,,,,,
65,DR1TS180,,,,,,,,,,,,
66,DR1TSELE,,,,,,,,,,,,
67,DR1TSFAT,,,,,,,,,,,,
68,DR1TSODI,,,,,,,,,,,,
69,DR1TSUGR,,,,,,,,,,,,
70,DR1TTFAT,,,,,,,,,,,,
71,DR1TTHEO,,,,,,,,,,,,
72,DR1TVARA,,,,,,,,,,,,
73,DR1TVB1,,,,,,,,,,,,
74,DR1TVB12,,,,,,,,,,,,
75,DR1TVB2,,,,,,,,,,,,
76,DR1TVB6,,,,,,,,,,,,
77,DR1TVC,,,,,,,,,,,,
78,DR1TVD,,,,,,,,,,,,
79,DR1TVK,,,,,,,,,,,,
80,DR1TWSZ,,,,,,,,,,,,
81,DR1TZINC,,,,,,,,,,,,
82,DRABF,,,,,,,,,,,,
83,DRD340,,,,,,,,,,,,
84,DRD350A,,,,,,,,,,,,
85,DRD350AQ,,,,,,,,,,,,
86,DRD350B,,,,,,,,,,,,
87,DRD350BQ,,,,,,,,,,,,
88,DRD350C,,,,,,,,,,,,
89,DRD350CQ,,,,,,,,,,,,
90,DRD350D,,,,,,,,,,,,
91,DRD350DQ,,,,,,,,,,,,
92,DRD350E,,,,,,,,,,,,
93,DRD350EQ,,,,,,,,,,,,
94,DRD350F,,,,,,,,,,,,
95,DRD350FQ,,,,,,,,,,,,
96,DRD350G,,,,,,,,,,,,
97,DRD350GQ,,,,,,,,,,,,
98,DRD350H,,,,,,,,,,,,
99,DRD350HQ,,,,,,,,,,,,
100,DRD350I,,,,,,,,,,,,
101,DRD350IQ,,,,,,,,,,,,
102,DRD350J,,,,,,,,,,,,
103,DRD350JQ,,,,,,,,,,,,
104,DRD350K,,,,,,,,,,,,
105,DRD360,,,,,,,,,,,,
106,DRD370A,,,,,,,,,,,,
107,DRD370AQ,,,,,,,,,,,,
108,DRD370B,,,,,,,,,,,,
109,DRD370BQ,,,,,,,,,,,,
110,DRD370C,,,,,,,,,,,,
111,DRD370CQ,,,,,,,,,,,,
112,DRD370D,,,,,,,,,,,,
113,DRD370DQ,,,,,,,,,,,,
114,DRD370E,,,,,,,,,,,,
115,DRD370EQ,,,,,,,,,,,,
116,DRD370F,,,,,,,,,,,,
117,DRD370FQ,,,,,,,,,,,,
118,DRD370G,,,,,,,,,,,,
119,DRD370GQ,,,,,,,,,,,,
120,DRD370H,,,,,,,,,,,,
121,DRD370HQ,,,,,,,,,,,,
122,DRD370I,,,,,,,,,,,,
123,DRD370IQ,,,,,,,,,,,,
124,DRD370J,,,,,,,,,,,,
125,DRD370JQ,,,,,,,,,,,,
126,DRD370K,,,,,,,,,,,,
127,DRD370KQ,,,,,,,,,,,,
128,DRD370L,,,,,,,,,,,,
129,DRD370LQ,,,,,,,,,,,,
130,DRD370M,,,,,,,,,,,,
131,DRD370MQ,,,,,,,,,,,,
132,DRD370N,,,,,,,,,,,,
133,DRD370NQ,,,,,,,,,,,,
134,DRD370O,,,,,,,,,,,,
135,DRD370OQ,,,,,,,,,,,,
136,DRD370P,,,,,,,,,,,,
137,DRD370PQ,,,,,,,,,,,,
138,DRD370Q,,,,,,,,,,,,
139,DRD370QQ,,,,,,,,,,,,
140,DRD370R,,,,,,,,,,,,
141,DRD370RQ,,,,,,,,,,,,
142,DRD370S,,,,,,,,,,,,
143,DRD370SQ,,,,,,,,,,,,
144,DRD370T,,,,,,,,,,,,
145,DRD370TQ,,,,,,,,,,,,
146,DRD370U,,,,,,,,,,,,
147,DRD370UQ,,,,,,,,,,,,
148,DRD370V,,,,,,,,,,,,
149,DRDINT,,,,,,,,,,,,
150,DRQSDIET,,,,,,,,,,,,
151,DRQSDT1,,,,,,,,,,,,
152,DRQSDT10,,,,,,,,,,,,
153,DRQSDT11,,,,,,,,,,,,
154,DRQSDT12,,,,,,,,,,,,
155,DRQSDT2,,,,,,,,,,,,
156,DRQSDT3,,,,,,,,,,,,
157,DRQSDT4,,,,,,,,,,,,
158,DRQSDT5,,,,,,,,,,,,
159,DRQSDT6,,,,,,,,,,,,
160,DRQSDT7,,,,,,,,,,,,
161,DRQSDT8,,,,,,,,,,,,
162,DRQSDT9,,,,,,,,,,,,
163,DRQSDT91,,,,,,,,,,,,
164,DRQSPREP,,,,,,,,,,,,
165,SEQN,,,,,,,,,,,,
166,WTDR2DPP,,,,,,,,,,,,
167,WTDRD1PP,,,,,,,,,,,,
