,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTDRD1,1774.4576942 To 330066.87932,Range Of Values,,
2,WTDRD1,.,Missing,,
3,WTDR2D,1513.0983763 To 419692.00229,Range Of Values,,
4,WTDR2D,.,Missing,,
5,DR2DRSTZ,1,Reliable And Met The Minimum Criteria,,
6,DR2DRSTZ,2,Not Reliable Or Not Met The Minimum Criteria,,
7,DR2DRSTZ,4,Reported Consuming Breast-Milk,,
8,DR2DRSTZ,5,Not Done,,
9,DR2DRSTZ,.,Missing,,
10,DR2EXMER,11 To 95,Range Of Values,,
11,DR2EXMER,.,Missing,,
12,DRDINT,1,Day 1 Only,,
13,DRDINT,2,Day 1 And Day 2,,
14,DRDINT,.,Missing,,
15,DR2DAY,1,Sunday,,
16,DR2DAY,2,Monday,,
17,DR2DAY,3,Tuesday,,
18,DR2DAY,4,Wednesday,,
19,DR2DAY,5,Thursday,,
20,DR2DAY,6,Friday,,
21,DR2DAY,7,Saturday,,
22,DR2DAY,.,Missing,,
23,DR2LANG,1,English,,
24,DR2LANG,2,Spanish,,
25,DR2LANG,3,English And Spanish,,
26,DR2LANG,4,Other,,
27,DR2LANG,.,Missing,,
28,DR2MNRSP,1,Sp,,
29,DR2MNRSP,2,Mother Of Sp,,
30,DR2MNRSP,3,Father Of Sp,,
31,DR2MNRSP,4,Wife Of Sp,,
32,DR2MNRSP,5,Husband Of Sp,,
33,DR2MNRSP,6,Daughter Of Sp,,
34,DR2MNRSP,7,Son Of Sp,,
35,DR2MNRSP,8,Grandparent Of Sp,,
36,DR2MNRSP,9,"Friend, Partner, Non Relative",,
37,DR2MNRSP,10,"Translator, Not A Hh Member",,
38,DR2MNRSP,11,"Child Care Provider, Caretaker",,
39,DR2MNRSP,12,Other Relative,,
40,DR2MNRSP,13,Other Specify,,
41,DR2MNRSP,77,Refused,,
42,DR2MNRSP,99,Don'T Know,,
43,DR2MNRSP,.,Missing,,
44,DR2HELPD,1,Sp,,
45,DR2HELPD,2,Mother Of Sp,,
46,DR2HELPD,3,Father Of Sp,,
47,DR2HELPD,4,Wife Of Sp,,
48,DR2HELPD,5,Husband Of Sp,,
49,DR2HELPD,6,Daughter Of Sp,,
50,DR2HELPD,7,Son Of Sp,,
51,DR2HELPD,8,Grandparent Of Sp,,
52,DR2HELPD,9,"Friend, Partner, Non Relative",,
53,DR2HELPD,10,"Translator, Not A Hh Member",,
54,DR2HELPD,11,"Child Care Provider, Caretaker",,
55,DR2HELPD,12,Other Relative,,
56,DR2HELPD,13,No One,,
57,DR2HELPD,14,Other Specify,,
58,DR2HELPD,77,Refused,,
59,DR2HELPD,99,Don'T Know,,
60,DR2HELPD,.,Missing,,
61,DS2DS,1,Yes,,
62,DS2DS,2,No,,
63,DS2DS,7,Refused,,
64,DS2DS,9,Don'T Know,,
65,DS2DS,.,Missing,,
66,DS2DSCNT,0 To 23,Range Of Values,,
67,DS2DSCNT,.,Missing,,
68,DS2AN,1,Yes,,
69,DS2AN,2,No,,
70,DS2AN,7,Refused,,
71,DS2AN,9,Don'T Know,,
72,DS2AN,.,Missing,,
73,DS2ANCNT,0 To 2,Range Of Values,,
74,DS2ANCNT,.,Missing,,
75,DS2TKCAL,0.2 To 379.5,Range Of Values,,
76,DS2TKCAL,.,Missing,,
77,DS2TPROT,0 To 53.4,Range Of Values,,
78,DS2TPROT,.,Missing,,
79,DS2TCARB,0 To 84,Range Of Values,,
80,DS2TCARB,.,Missing,,
81,DS2TSUGR,0 To 36,Range Of Values,,
82,DS2TSUGR,.,Missing,,
83,DS2TFIBE,0.1 To 36,Range Of Values,,
84,DS2TFIBE,.,Missing,,
85,DS2TTFAT,0 To 28.8,Range Of Values,,
86,DS2TTFAT,.,Missing,,
87,DS2TSFAT,0.1 To 4,Range Of Values,,
88,DS2TSFAT,.,Missing,,
89,DS2TMFAT,0 To 5,Range Of Values,,
90,DS2TMFAT,.,Missing,,
91,DS2TPFAT,0.3 To 20,Range Of Values,,
92,DS2TPFAT,.,Missing,,
93,DS2TCHOL,1.3 To 106.8,Range Of Values,,
94,DS2TCHOL,.,Missing,,
95,DS2TLYCO,75 To 30950,Range Of Values,,
96,DS2TLYCO,.,Missing,,
97,DS2TLZ,42.5 To 20250,Range Of Values,,
98,DS2TLZ,.,Missing,,
99,DS2TVB1,0 To 250,Range Of Values,,
100,DS2TVB1,.,Missing,,
101,DS2TVB2,0 To 280,Range Of Values,,
102,DS2TVB2,.,Missing,,
103,DS2TNIAC,0 To 2020,Range Of Values,,
104,DS2TNIAC,.,Missing,,
105,DS2TVB6,0 To 600,Range Of Values,,
106,DS2TVB6,.,Missing,,
107,DS2TFA,0 To 5000,Range Of Values,,
108,DS2TFA,.,Missing,,
109,DS2TFDFE,0 To 8500,Range Of Values,,
110,DS2TFDFE,.,Missing,,
111,DS2TCHL,0 To 1000,Range Of Values,,
112,DS2TCHL,.,Missing,,
113,DS2TVB12,0 To 18000,Range Of Values,,
114,DS2TVB12,.,Missing,,
115,DS2TVC,0.5 To 8160,Range Of Values,,
116,DS2TVC,.,Missing,,
117,DS2TVK,1.7 To 300,Range Of Values,,
118,DS2TVK,.,Missing,,
119,DS2TVD,0.5 To 1265,Range Of Values,,
120,DS2TVD,.,Missing,,
121,DS2TCALC,1.5 To 4166,Range Of Values,,
122,DS2TCALC,.,Missing,,
123,DS2TPHOS,0.9 To 753,Range Of Values,,
124,DS2TPHOS,.,Missing,,
125,DS2TMAGN,0.3 To 2000,Range Of Values,,
126,DS2TMAGN,.,Missing,,
127,DS2TIRON,0 To 278,Range Of Values,,
128,DS2TIRON,.,Missing,,
129,DS2TZINC,0 To 200,Range Of Values,,
130,DS2TZINC,.,Missing,,
131,DS2TCOPP,0 To 20,Range Of Values,,
132,DS2TCOPP,.,Missing,,
133,DS2TSODI,0 To 10000,Range Of Values,,
134,DS2TSODI,.,Missing,,
135,DS2TPOTA,0 To 850,Range Of Values,,
136,DS2TPOTA,.,Missing,,
137,DS2TSELE,1 To 800,Range Of Values,,
138,DS2TSELE,.,Missing,,
139,DS2TCAFF,40 To 75,Range Of Values,,
140,DS2TCAFF,.,Missing,,
