,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTDRD1,5708.632624 To 408505.81364,Range Of Values,,
2,WTDRD1,0,Day 1 Dietary Recall Not Done/Incomplete,,
3,WTDRD1,.,Missing,,
4,WTDR2D,6018.694738 To 759868.32478,Range Of Values,,
5,WTDR2D,0,Day 2 Dietary Recall Not Done/Incomplete,,
6,WTDR2D,.,Missing,,
7,DR2DRSTZ,1,Reliable And Met The Minimum Criteria,,
8,DR2DRSTZ,2,Not Reliable Or Not Met The Minimum Criteria,,
9,DR2DRSTZ,4,Reported Consuming Breast-Milk,,
10,DR2DRSTZ,5,Not Done,,
11,DR2DRSTZ,.,Missing,,
12,DR2EXMER,5 To 96,Range Of Values,,
13,DR2EXMER,.,Missing,,
14,DRABF,1,Yes,,
15,DRABF,2,No,,
16,DRABF,.,Missing,,
17,DRDINT,1,Day 1 Only,,
18,DRDINT,2,Day 1 And Day 2,,
19,DRDINT,.,Missing,,
20,DR2DBIH,-21 To 167,Range Of Values,,
21,DR2DBIH,.,Missing,,
22,DR2DAY,1,Sunday,,
23,DR2DAY,2,Monday,,
24,DR2DAY,3,Tuesday,,
25,DR2DAY,4,Wednesday,,
26,DR2DAY,5,Thursday,,
27,DR2DAY,6,Friday,,
28,DR2DAY,7,Saturday,,
29,DR2DAY,.,Missing,,
30,DR2LANG,1,English,,
31,DR2LANG,2,Spanish,,
32,DR2LANG,3,English And Spanish,,
33,DR2LANG,4,Other,,
34,DR2LANG,.,Missing,,
35,DR2MRESP,1,Sp,,
36,DR2MRESP,2,Mother Of Sp,,
37,DR2MRESP,3,Father Of Sp,,
38,DR2MRESP,5,Spouse Of Sp,,
39,DR2MRESP,6,Child Of Sp,,
40,DR2MRESP,7,Grandparent Of Sp,,
41,DR2MRESP,8,"Friend, Partner, Non-Relative",,
42,DR2MRESP,9,"Translator, Not A Hh Member",,
43,DR2MRESP,10,"Child Care Provider, Caretaker",,
44,DR2MRESP,11,Other Relative,,
45,DR2MRESP,77,Refused,,
46,DR2MRESP,99,Don'T Know,,
47,DR2MRESP,.,Missing,,
48,DR2HELP,1,Sp,,
49,DR2HELP,4,Parent Of Sp,,
50,DR2HELP,5,Spouse Of Sp,,
51,DR2HELP,6,Child Of Sp,,
52,DR2HELP,7,Grandparent Of Sp,,
53,DR2HELP,8,"Friend, Partner, Non-Relative",,
54,DR2HELP,9,"Translator, Not A Hh Member",,
55,DR2HELP,10,"Child Care Provider, Caretaker",,
56,DR2HELP,11,Other Relative,,
57,DR2HELP,12,No One,,
58,DR2HELP,77,Refused,,
59,DR2HELP,99,Don'T Know,,
60,DR2HELP,.,Missing,,
61,DR2TNUMF,1 To 40,Range Of Values,,
62,DR2TNUMF,.,Missing,,
63,DR2STY,1,Yes,,
64,DR2STY,2,No,,
65,DR2STY,9,Don'T Know,,
66,DR2STY,.,Missing,,
67,DR2SKY,1,"Ordinary, Sea, Seasoned, Or Other Flavored Salt",,
68,DR2SKY,2,Lite Salt,,
69,DR2SKY,3,Salt Substitute,,
70,DR2SKY,91,Other,,
71,DR2SKY,99,Don'T Know,,
72,DR2SKY,.,Missing,,
73,DR2TKCAL,0 To 10233,Range Of Values,,
74,DR2TKCAL,.,Missing,,
75,DR2TPROT,0 To 337.77,Range Of Values,,
76,DR2TPROT,.,Missing,,
77,DR2TCARB,0 To 1300.59,Range Of Values,,
78,DR2TCARB,.,Missing,,
79,DR2TSUGR,0 To 716.29,Range Of Values,,
80,DR2TSUGR,.,Missing,,
81,DR2TFIBE,0 To 102.6,Range Of Values,,
82,DR2TFIBE,.,Missing,,
83,DR2TTFAT,0 To 545.82,Range Of Values,,
84,DR2TTFAT,.,Missing,,
85,DR2TSFAT,0 To 227.727,Range Of Values,,
86,DR2TSFAT,.,Missing,,
87,DR2TMFAT,0 To 204.475,Range Of Values,,
88,DR2TMFAT,.,Missing,,
89,DR2TPFAT,0 To 137.68,Range Of Values,,
90,DR2TPFAT,.,Missing,,
91,DR2TCHOL,0 To 2843,Range Of Values,,
92,DR2TCHOL,.,Missing,,
93,DR2TATOC,0 To 127.68,Range Of Values,,
94,DR2TATOC,.,Missing,,
95,DR2TATOA,0 To 109.23,Range Of Values,,
96,DR2TATOA,.,Missing,,
97,DR2TRET,0 To 28666,Range Of Values,,
98,DR2TRET,.,Missing,,
99,DR2TVARA,0 To 29436,Range Of Values,,
100,DR2TVARA,.,Missing,,
101,DR2TACAR,0 To 21552,Range Of Values,,
102,DR2TACAR,.,Missing,,
103,DR2TBCAR,0 To 54134,Range Of Values,,
104,DR2TBCAR,.,Missing,,
105,DR2TCRYP,0 To 5374,Range Of Values,,
106,DR2TCRYP,.,Missing,,
107,DR2TLYCO,0 To 137752,Range Of Values,,
108,DR2TLYCO,.,Missing,,
109,DR2TLZ,0 To 68086,Range Of Values,,
110,DR2TLZ,.,Missing,,
111,DR2TVB1,0 To 12.846,Range Of Values,,
112,DR2TVB1,.,Missing,,
113,DR2TVB2,0 To 47.712,Range Of Values,,
114,DR2TVB2,.,Missing,,
115,DR2TNIAC,0 To 299.163,Range Of Values,,
116,DR2TNIAC,.,Missing,,
117,DR2TVB6,0 To 40.491,Range Of Values,,
118,DR2TVB6,.,Missing,,
119,DR2TFOLA,0 To 2294,Range Of Values,,
120,DR2TFOLA,.,Missing,,
121,DR2TFA,0 To 1697,Range Of Values,,
122,DR2TFA,.,Missing,,
123,DR2TFF,0 To 1750,Range Of Values,,
124,DR2TFF,.,Missing,,
125,DR2TFDFE,0 To 3217,Range Of Values,,
126,DR2TFDFE,.,Missing,,
127,DR2TCHL,0 To 2219.3,Range Of Values,,
128,DR2TCHL,.,Missing,,
129,DR2TVB12,0 To 307.41,Range Of Values,,
130,DR2TVB12,.,Missing,,
131,DR2TB12A,0 To 112.2,Range Of Values,,
132,DR2TB12A,.,Missing,,
133,DR2TVC,0 To 1055.5,Range Of Values,,
134,DR2TVC,.,Missing,,
135,DR2TVD,0 To 63.4,Range Of Values,,
136,DR2TVD,.,Missing,,
137,DR2TVK,0 To 3398.9,Range Of Values,,
138,DR2TVK,.,Missing,,
139,DR2TCALC,5 To 8419,Range Of Values,,
140,DR2TCALC,.,Missing,,
141,DR2TPHOS,0 To 13674,Range Of Values,,
142,DR2TPHOS,.,Missing,,
143,DR2TMAGN,1 To 1667,Range Of Values,,
144,DR2TMAGN,.,Missing,,
145,DR2TIRON,0 To 77.17,Range Of Values,,
146,DR2TIRON,.,Missing,,
147,DR2TZINC,0.04 To 67.76,Range Of Values,,
148,DR2TZINC,.,Missing,,
149,DR2TCOPP,0.03 To 54.725,Range Of Values,,
150,DR2TCOPP,.,Missing,,
151,DR2TSODI,5 To 26274,Range Of Values,,
152,DR2TSODI,.,Missing,,
153,DR2TPOTA,0 To 16193,Range Of Values,,
154,DR2TPOTA,.,Missing,,
155,DR2TSELE,0 To 1035.1,Range Of Values,,
156,DR2TSELE,.,Missing,,
157,DR2TCAFF,0 To 1466,Range Of Values,,
158,DR2TCAFF,.,Missing,,
159,DR2TTHEO,0 To 832,Range Of Values,,
160,DR2TTHEO,.,Missing,,
161,DR2TALCO,0 To 329.5,Range Of Values,,
162,DR2TALCO,.,Missing,,
163,DR2TMOIS,85.36 To 46341.78,Range Of Values,,
164,DR2TMOIS,.,Missing,,
165,DR2TS040,0 To 9.468,Range Of Values,,
166,DR2TS040,.,Missing,,
167,DR2TS060,0 To 5.694,Range Of Values,,
168,DR2TS060,.,Missing,,
169,DR2TS080,0 To 13.867,Range Of Values,,
170,DR2TS080,.,Missing,,
171,DR2TS100,0 To 8.408,Range Of Values,,
172,DR2TS100,.,Missing,,
173,DR2TS120,0 To 44.439,Range Of Values,,
174,DR2TS120,.,Missing,,
175,DR2TS140,0 To 31.043,Range Of Values,,
176,DR2TS140,.,Missing,,
177,DR2TS160,0 To 107.752,Range Of Values,,
178,DR2TS160,.,Missing,,
179,DR2TS180,0 To 45.847,Range Of Values,,
180,DR2TS180,.,Missing,,
181,DR2TM161,0 To 9.44,Range Of Values,,
182,DR2TM161,.,Missing,,
183,DR2TM181,0 To 198.206,Range Of Values,,
184,DR2TM181,.,Missing,,
185,DR2TM201,0 To 4.701,Range Of Values,,
186,DR2TM201,.,Missing,,
187,DR2TM221,0 To 3.081,Range Of Values,,
188,DR2TM221,.,Missing,,
189,DR2TP182,0 To 125.161,Range Of Values,,
190,DR2TP182,.,Missing,,
191,DR2TP183,0 To 18.276,Range Of Values,,
192,DR2TP183,.,Missing,,
193,DR2TP184,0 To 0.612,Range Of Values,,
194,DR2TP184,.,Missing,,
195,DR2TP204,0 To 1.184,Range Of Values,,
196,DR2TP204,.,Missing,,
197,DR2TP205,0 To 3.901,Range Of Values,,
198,DR2TP205,.,Missing,,
199,DR2TP225,0 To 1.728,Range Of Values,,
200,DR2TP225,.,Missing,,
201,DR2TP226,0 To 5.135,Range Of Values,,
202,DR2TP226,.,Missing,,
203,DR2_300,1,Much More Than Usual,,
204,DR2_300,2,Usual,,
205,DR2_300,3,Much Less Than Usual,,
206,DR2_300,7,Refused,,
207,DR2_300,9,Don'T Know,,
208,DR2_300,.,Missing,,
209,DR2_320Z,0 To 44160,Range Of Values,,
210,DR2_320Z,.,Missing,,
211,DR2_330Z,0 To 17160,Range Of Values,,
212,DR2_330Z,.,Missing,,
213,DR2BWATZ,0 To 44160,Range Of Values,,
214,DR2BWATZ,.,Missing,,
215,DR2TWSZ,1,Community Supply,,
216,DR2TWSZ,4,Don'T Drink Tap Water,,
217,DR2TWSZ,91,Other,,
218,DR2TWSZ,99,Don'T Know,,
219,DR2TWSZ,.,Missing,,
