,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTDRD1,Dietary day one 2-Year sample weight - Used for 1999-2000 data collection years only,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
2,WTDR4YR,Dietary day one 4-Year sample weight - Used for 1999-2002 data collection years only,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
3,DRXILINE,Food/Individual Component Number (sequential number),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
4,DRDDRSTS,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
5,DRDINTMD,Mode of interview,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
6,DRDDAY,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
7,DRALANG,The SP/Proxy spoke mostly:,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
8,DRXCCMNM,Combination food number (sequential Number),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
9,DRDCCMTY,Combination food type,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
10,DRD020,What time did you begin to eat/drink the meal/food.,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
11,DRD030,Coded meal name,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
12,DRD040,List of places: Where did you eat this meal/food?,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
13,DRDCFF,Combination food flag,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
14,DRDMRUF,Flag for modified recipe use,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
15,DRDIFDCD,USDA food code,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
16,DRDISODF,Salt adjustment flag of individual food,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
17,DRXIGRMS,Gram weight of the food/individual component,Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
18,DRXIKCAL,Energy (kcal),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
19,DRXIPROT,Protein (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
20,DRXICARB,Carbohydrate (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
21,DRXITFAT,Total fat (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
22,DRXISFAT,Total saturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
23,DRXIMFAT,Total monounsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
24,DRXIPFAT,Total polyunsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
25,DRXICHOL,Cholesterol (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
26,DRXIFIBE,Dietary fiber (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
27,DRXIVAIU,Vitamin A (IU),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
28,DRXIVARE,Vitamin A (RE),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
29,DRXICARO,Carotene (RE),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
30,DRXIVB1,Thiamin (Vitamin B1) (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
31,DRXIVB2,Riboflavin (Vitamin B2) (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
32,DRXINIAC,Niacin (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
33,DRXIVB6,Vitamin B6 (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
34,DRXIFOLA,Total Folate (mcg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
35,DRXIVB12,Vitamin B12 (mcg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
36,DRXIVC,Vitamin C (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
37,DRXIVE,Vitamin E (Alpha-Tocopherol Equivalents) (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
38,DRXICALC,Calcium (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
39,DRXIPHOS,Phosphorus (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
40,DRXIMAGN,Magnesium (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
41,DRXIIRON,Iron (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
42,DRXIZINC,Zinc (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
43,DRXICOPP,Copper (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
44,DRDISODI,Sodium (mg)(adjusted for salt use in food preparation),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
45,DRXIPOTA,Potassium (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
46,DRXISELE,Selenium (mcg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
47,DRXICAFF,Caffeine (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
48,DRXITHEO,Theobromine (mg),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
49,DRXIALCO,Alcohol (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
50,DRXIWATE,Moisture (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
51,DRXIS040,SFA 4:0 (Butanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
52,DRXIS060,SFA 6:0 (Hexanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
53,DRXIS080,SFA 8:0 (Octanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
54,DRXIS100,SFA 10:0 (Decanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
55,DRXIS120,SFA 12:0 (Dodecanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
56,DRXIS140,SFA 14:0 (Tetradecanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
57,DRXIS160,SFA 16:0 (Hexadecanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
58,DRXIS180,SFA 18:0 (Octadecanoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
59,DRXIM161,MFA 16:1 (Hexadecenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
60,DRXIM181,MFA 18:1 (Octadecenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
61,DRXIM201,MFA 20:1 (Eicosenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
62,DRXIM221,MFA 22:1 (Docosenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
63,DRXIP182,PFA 18:2 (Octadecadienoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
64,DRXIP183,PFA 18:3 (Octadecatrienoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
65,DRXIP184,PFA 18:4 (Octadecatetraenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
66,DRXIP204,PFA 20:4 (Eicosatetraenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
67,DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
68,DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
69,DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),Both males and females 0 YEARS - 150 YEARS,,,,,,,,,,,,,
