,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,,,,,,,,,,,,
1,DSDSUPID,,,,,,,,,,,,
2,DSDSUPP,,,,,,,,,,,,
3,DSDANTA,,,,,,,,,,,,
4,DSD070,,,,,,,,,,,,
5,DSDMTCH,,,,,,,,,,,,
6,DSD090,,,,,,,,,,,,
7,DSD103,,,,,,,,,,,,
8,DSD122Q,,,,,,,,,,,,
9,DSD122U,,,,,,,,,,,,
10,DSDACTSS,,,,,,,,,,,,
11,DSDDAY1,,,,,,,,,,,,
12,DSDDAY2,,,,,,,,,,,,
13,DSQ124,,,,,,,,,,,,
14,DSQ128A,,,,,,,,,,,,
15,DSQ128B,,,,,,,,,,,,
16,DSQ128C,,,,,,,,,,,,
17,DSQ128D,,,,,,,,,,,,
18,DSQ128E,,,,,,,,,,,,
19,DSQ128F,,,,,,,,,,,,
20,DSQ128G,,,,,,,,,,,,
21,DSQ128H,,,,,,,,,,,,
22,DSQ128I,,,,,,,,,,,,
23,DSQ128J,,,,,,,,,,,,
24,DSQ128K,,,,,,,,,,,,
25,DSQ128L,,,,,,,,,,,,
26,DSQ128M,,,,,,,,,,,,
27,DSQ128N,,,,,,,,,,,,
28,DSQ128O,,,,,,,,,,,,
29,DSQ128P,,,,,,,,,,,,
30,DSQ128Q,,,,,,,,,,,,
31,DSQ128R,,,,,,,,,,,,
32,DSQ128S,,,,,,,,,,,,
33,DSD128T,,,,,,,,,,,,
34,DSD128U,,,,,,,,,,,,
35,DSD128V,,,,,,,,,,,,
36,DSD128W,,,,,,,,,,,,
37,DSD128X,,,,,,,,,,,,
38,DSD128Y,,,,,,,,,,,,
39,DSD128Z,,,,,,,,,,,,
40,DSD128AA,,,,,,,,,,,,
41,DSD128BB,,,,,,,,,,,,
42,DSD128CC,,,,,,,,,,,,
43,DSD128DD,,,,,,,,,,,,
44,DSD128EE,,,,,,,,,,,,
45,DSD128FF,,,,,,,,,,,,
46,DSD128GG,,,,,,,,,,,,
47,DSD128HH,,,,,,,,,,,,
48,DSD128II,,,,,,,,,,,,
49,DSD128JJ,,,,,,,,,,,,
50,RXQ215A,,,,,,,,,,,,
51,DSQIKCAL,,,,,,,,,,,,
52,DSQIPROT,,,,,,,,,,,,
53,DSQICARB,,,,,,,,,,,,
54,DSQISUGR,,,,,,,,,,,,
55,DSQIFIBE,,,,,,,,,,,,
56,DSQITFAT,,,,,,,,,,,,
57,DSQISFAT,,,,,,,,,,,,
58,DSQIMFAT,,,,,,,,,,,,
59,DSQIPFAT,,,,,,,,,,,,
60,DSQICHOL,,,,,,,,,,,,
61,DSQILYCO,,,,,,,,,,,,
62,DSQILZ,,,,,,,,,,,,
63,DSQIVB1,,,,,,,,,,,,
64,DSQIVB2,,,,,,,,,,,,
65,DSQINIAC,,,,,,,,,,,,
66,DSQIVB6,,,,,,,,,,,,
67,DSQIFA,,,,,,,,,,,,
68,DSQIFDFE,,,,,,,,,,,,
69,DSQICHL,,,,,,,,,,,,
70,DSQIVB12,,,,,,,,,,,,
71,DSQIVC,,,,,,,,,,,,
72,DSQIVK,,,,,,,,,,,,
73,DSQIVD,,,,,,,,,,,,
74,DSQICALC,,,,,,,,,,,,
75,DSQIPHOS,,,,,,,,,,,,
76,DSQIMAGN,,,,,,,,,,,,
77,DSQIIRON,,,,,,,,,,,,
78,DSQIZINC,,,,,,,,,,,,
79,DSQICOPP,,,,,,,,,,,,
80,DSQISODI,,,,,,,,,,,,
81,DSQIPOTA,,,,,,,,,,,,
82,DSQISELE,,,,,,,,,,,,
83,DSQICAFF,,,,,,,,,,,,
