,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
52,DR1TVB12,,,,,,,,,,
53,DR1TB12A,,,,,,,,,,
54,DR1TVC,,,,,,,,,,
55,DR1TVK,,,,,,,,,,
56,DR1TCALC,,,,,,,,,,
57,DR1TPHOS,,,,,,,,,,
58,DR1TMAGN,,,,,,,,,,
59,DR1TIRON,,,,,,,,,,
60,DR1TZINC,,,,,,,,,,
61,DR1TCOPP,,,,,,,,,,
62,DR1TSODI,,,,,,,,,,
63,DR1TPOTA,,,,,,,,,,
64,DR1TSELE,,,,,,,,,,
65,DR1TCAFF,,,,,,,,,,
66,DR1TTHEO,,,,,,,,,,
67,DR1TALCO,,,,,,,,,,
68,DR1TMOIS,,,,,,,,,,
69,DR1TS040,,,,,,,,,,
70,DR1TS060,,,,,,,,,,
71,DR1TS080,,,,,,,,,,
72,DR1TS100,,,,,,,,,,
73,DR1TS120,,,,,,,,,,
74,DR1TS140,,,,,,,,,,
75,DR1TS160,,,,,,,,,,
76,DR1TS180,,,,,,,,,,
77,DR1TM161,,,,,,,,,,
78,DR1TM181,,,,,,,,,,
79,DR1TM201,,,,,,,,,,
80,DR1TM221,,,,,,,,,,
81,DR1TP182,,,,,,,,,,
82,DR1TP183,,,,,,,,,,
83,DR1TP184,,,,,,,,,,
84,DR1TP204,,,,,,,,,,
85,DR1TP205,,,,,,,,,,
86,DR1TP225,,,,,,,,,,
87,DR1TP226,,,,,,,,,,
88,DR1_300,,,,,,,,,,
89,DR1_320,,,,,,,,,,
90,DR1_330,,,,,,,,,,
91,DR1BWATR,,,,,,,,,,
92,DR1CWATR,,,,,,,,,,
93,DR1TWS,,,,,,,,,,
94,DRD340,,,,,,,,,,
95,DRD350A,,,,,,,,,,
96,DRD350AQ,,,,,,,,,,
97,DRD350B,,,,,,,,,,
98,DRD350BQ,,,,,,,,,,
99,DRD350C,,,,,,,,,,
100,DRD350CQ,,,,,,,,,,
101,DRD350D,,,,,,,,,,
102,DRD350DQ,,,,,,,,,,
103,DRD350E,,,,,,,,,,
104,DRD350EQ,,,,,,,,,,
105,DRD350F,,,,,,,,,,
106,DRD350FQ,,,,,,,,,,
107,DRD350G,,,,,,,,,,
108,DRD350GQ,,,,,,,,,,
109,DRD350H,,,,,,,,,,
110,DRD350HQ,,,,,,,,,,
111,DRD350I,,,,,,,,,,
112,DRD350IQ,,,,,,,,,,
113,DRD350J,,,,,,,,,,
114,DRD350JQ,,,,,,,,,,
115,DRD350K,,,,,,,,,,
116,DRD360,,,,,,,,,,
117,DRD370A,,,,,,,,,,
118,DRD370AQ,,,,,,,,,,
119,DRD370B,,,,,,,,,,
120,DRD370BQ,,,,,,,,,,
121,DRD370C,,,,,,,,,,
122,DRD370CQ,,,,,,,,,,
123,DRD370D,,,,,,,,,,
124,DRD370DQ,,,,,,,,,,
125,DRD370E,,,,,,,,,,
126,DRD370EQ,,,,,,,,,,
127,DRD370F,,,,,,,,,,
128,DRD370FQ,,,,,,,,,,
129,DRD370G,,,,,,,,,,
130,DRD370GQ,,,,,,,,,,
131,DRD370H,,,,,,,,,,
132,DRD370HQ,,,,,,,,,,
133,DRD370I,,,,,,,,,,
134,DRD370IQ,,,,,,,,,,
135,DRD370J,,,,,,,,,,
136,DRD370JQ,,,,,,,,,,
137,DRD370K,,,,,,,,,,
138,DRD370KQ,,,,,,,,,,
139,DRD370L,,,,,,,,,,
140,DRD370LQ,,,,,,,,,,
141,DRD370M,,,,,,,,,,
142,DRD370MQ,,,,,,,,,,
143,DRD370N,,,,,,,,,,
144,DRD370NQ,,,,,,,,,,
145,DRD370O,,,,,,,,,,
146,DRD370OQ,,,,,,,,,,
147,DRD370P,,,,,,,,,,
148,DRD370PQ,,,,,,,,,,
149,DRD370Q,,,,,,,,,,
150,DRD370QQ,,,,,,,,,,
151,DRD370R,,,,,,,,,,
152,DRD370RQ,,,,,,,,,,
153,DRD370S,,,,,,,,,,
154,DRD370SQ,,,,,,,,,,
155,DRD370T,,,,,,,,,,
156,DRD370TQ,,,,,,,,,,
157,DRD370U,,,,,,,,,,
158,DRD370UQ,,,,,,,,,,
159,DRD370V,,,,,,,,,,
160,DR1TCHL,,,,,,,,,,
161,DR1_320Z,,,,,,,,,,
162,DR1_330Z,,,,,,,,,,
163,DR1BWATZ,,,,,,,,,,
164,DR1DBIH,,,,,,,,,,
165,DRQSDT9,,,,,,,,,,
166,DRQSDT10,,,,,,,,,,
167,DR1TVD,,,,,,,,,,
168,DRQSDT11,,,,,,,,,,
169,DRQSDT12,,,,,,,,,,
170,DR1STY,,,,,,,,,,
171,DR1SKY,,,,,,,,,,
172,DR1MRESP,,,,,,,,,,
173,DR1HELP,,,,,,,,,,
174,DR1TWSZ,,,,,,,,,,
175,WTDR2DPP,,,,,,,,,,
176,WTDRD1PP,,,,,,,,,,
