,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,DSD010,,,,,,,,,,
2,DSDCOUNT,,,,,,,,,,
3,DSD010AN,,,,,,,,,,
4,DSDANCNT,,,,,,,,,,
