,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,PAQ706,,,,,,,,,,
2,PAQ710,,,,,,,,,,
3,PAQ715,,,,,,,,,,
4,PAQ711,,,,,,,,,,
