,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,MCQ010,,,,,,,,,,
2,MCQ025,,,,,,,,,,
3,MCQ035,,,,,,,,,,
4,MCQ040,,,,,,,,,,
5,MCQ050,,,,,,,,,,
6,MCQ053,,,,,,,,,,
7,MCQ060,,,,,,,,,,
8,MCQ080,,,,,,,,,,
9,MCQ083,,,,,,,,,,
10,MCQ092,,,,,,,,,,
11,MCD093,,,,,,,,,,
12,MCQ114,,,,,,,,,,
13,MCQ117Q,,,,,,,,,,
14,MCQ117U,,,,,,,,,,
15,MCQ120A,,,,,,,,,,
16,MCQ120B,,,,,,,,,,
17,MCQ120C,,,,,,,,,,
18,MCQ120D,,,,,,,,,,
19,MCQ140,,,,,,,,,,
20,MCD147,,,,,,,,,,
21,MCQ150G,,,,,,,,,,
22,MCQ150Q,,,,,,,,,,
23,MCQ160A,,,,,,,,,,
24,MCQ160B,,,,,,,,,,
25,MCQ160C,,,,,,,,,,
26,MCQ160D,,,,,,,,,,
27,MCQ160E,,,,,,,,,,
28,MCQ160F,,,,,,,,,,
29,MCQ160G,,,,,,,,,,
30,MCQ160J,,,,,,,,,,
31,MCQ160K,,,,,,,,,,
32,MCQ160L,,,,,,,,,,
33,MCD160M,,,,,,,,,,
34,MCQ170K,,,,,,,,,,
35,MCQ170L,,,,,,,,,,
36,MCD170M,,,,,,,,,,
37,MCQ180A,,,,,,,,,,
38,MCQ180B,,,,,,,,,,
39,MCQ180C,,,,,,,,,,
40,MCQ180D,,,,,,,,,,
41,MCQ180E,,,,,,,,,,
42,MCQ180F,,,,,,,,,,
43,MCQ180G,,,,,,,,,,
44,MCQ180K,,,,,,,,,,
45,MCQ180L,,,,,,,,,,
46,MCD180M,,,,,,,,,,
47,MCQ190,,,,,,,,,,
48,MCQ220,,,,,,,,,,
49,MCQ230A,,,,,,,,,,
50,MCQ230B,,,,,,,,,,
51,MCQ230C,,,,,,,,,,
52,MCQ230D,,,,,,,,,,
53,MCQ240A,,,,,,,,,,
54,MCQ240B,,,,,,,,,,
55,MCQ240C,,,,,,,,,,
56,MCQ240D,,,,,,,,,,
57,MCQ240E,,,,,,,,,,
58,MCQ240F,,,,,,,,,,
59,MCQ240G,,,,,,,,,,
60,MCQ240H,,,,,,,,,,
61,MCQ240I,,,,,,,,,,
62,MCQ240J,,,,,,,,,,
63,MCQ240K,,,,,,,,,,
64,MCQ240L,,,,,,,,,,
65,MCQ240M,,,,,,,,,,
66,MCQ240N,,,,,,,,,,
67,MCQ240O,,,,,,,,,,
68,MCQ240P,,,,,,,,,,
69,MCQ240Q,,,,,,,,,,
70,MCQ240R,,,,,,,,,,
71,MCQ240S,,,,,,,,,,
72,MCQ240T,,,,,,,,,,
73,MCQ240U,,,,,,,,,,
74,MCQ240V,,,,,,,,,,
75,MCQ240W,,,,,,,,,,
76,MCQ240X,,,,,,,,,,
77,MCQ240Y,,,,,,,,,,
78,MCQ240Z,,,,,,,,,,
79,MCQ240AA,,,,,,,,,,
80,MCQ240BB,,,,,,,,,,
81,MCQ240CC,,,,,,,,,,
82,MCQ240DD,,,,,,,,,,
83,MCQ245A,,,,,,,,,,
84,MCQ245B,,,,,,,,,,
85,MCQ250A,,,,,,,,,,
86,MCQ250B,,,,,,,,,,
87,MCQ250C,,,,,,,,,,
88,MCQ250E,,,,,,,,,,
89,MCQ250F,,,,,,,,,,
90,MCQ250G,,,,,,,,,,
91,MCQ260AA,,,,,,,,,,
92,MCQ260AB,,,,,,,,,,
93,MCQ260AC,,,,,,,,,,
94,MCQ260AD,,,,,,,,,,
95,MCQ260AE,,,,,,,,,,
96,MCQ260AF,,,,,,,,,,
97,MCQ260AG,,,,,,,,,,
98,MCQ260AH,,,,,,,,,,
99,MCQ260AI,,,,,,,,,,
100,MCQ260BA,,,,,,,,,,
101,MCQ260BB,,,,,,,,,,
102,MCQ260BC,,,,,,,,,,
103,MCQ260BD,,,,,,,,,,
104,MCQ260BE,,,,,,,,,,
105,MCQ260BF,,,,,,,,,,
106,MCQ260BG,,,,,,,,,,
107,MCQ260BH,,,,,,,,,,
108,MCQ260BI,,,,,,,,,,
109,MCQ260CA,,,,,,,,,,
110,MCQ260CB,,,,,,,,,,
111,MCQ260CC,,,,,,,,,,
112,MCQ260CD,,,,,,,,,,
113,MCQ260CE,,,,,,,,,,
114,MCQ260CF,,,,,,,,,,
115,MCQ260CG,,,,,,,,,,
116,MCQ260CH,,,,,,,,,,
117,MCQ260CI,,,,,,,,,,
118,MCQ260EA,,,,,,,,,,
119,MCQ260EB,,,,,,,,,,
120,MCQ260EC,,,,,,,,,,
121,MCQ260ED,,,,,,,,,,
122,MCQ260EE,,,,,,,,,,
123,MCQ260EF,,,,,,,,,,
124,MCQ260EG,,,,,,,,,,
125,MCQ260EH,,,,,,,,,,
126,MCQ260EI,,,,,,,,,,
127,MCQ260FA,,,,,,,,,,
128,MCQ260FB,,,,,,,,,,
129,MCQ260FC,,,,,,,,,,
130,MCQ260FD,,,,,,,,,,
131,MCQ260FE,,,,,,,,,,
132,MCQ260FF,,,,,,,,,,
133,MCQ260FG,,,,,,,,,,
134,MCQ260FH,,,,,,,,,,
135,MCQ260FI,,,,,,,,,,
136,MCQ260GA,,,,,,,,,,
137,MCQ260GB,,,,,,,,,,
138,MCQ260GC,,,,,,,,,,
139,MCQ260GD,,,,,,,,,,
140,MCQ260GE,,,,,,,,,,
141,MCQ260GF,,,,,,,,,,
142,MCQ260GG,,,,,,,,,,
143,MCQ260GH,,,,,,,,,,
144,MCQ260GI,,,,,,,,,,
145,MCQ270,,,,,,,,,,
146,MCQ280,,,,,,,,,,
147,MCQ290,,,,,,,,,,
148,MCQ149,,,,,,,,,,
149,MCQ160M,,,,,,,,,,
150,MCQ170M,,,,,,,,,,
151,MCQ180M,,,,,,,,,,
152,MCQ265,,,,,,,,,,
153,MCQ267A,,,,,,,,,,
154,MCQ267B,,,,,,,,,,
155,MCQ267C,,,,,,,,,,
156,MCQ267D,,,,,,,,,,
157,MCQ267E,,,,,,,,,,
158,MCQ240DK,,,,,,,,,,
159,MCQ268A,,,,,,,,,,
160,MCQ268B,,,,,,,,,,
161,MCQ268C,,,,,,,,,,
162,MCQ268D,,,,,,,,,,
163,MCQ300A,,,,,,,,,,
164,MCQ300B,,,,,,,,,,
165,MCQ300C,,,,,,,,,,
166,MCQ310,,,,,,,,,,
167,MCQ320,,,,,,,,,,
168,MCD330,,,,,,,,,,
169,MCQ340,,,,,,,,,,
170,MCQ350,,,,,,,,,,
171,MCQ051,,,,,,,,,,
172,MCQ160N,,,,,,,,,,
173,MCQ180N,,,,,,,,,,
