,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
80,CIQD023,,,,,,,,,,
81,CIQD024,,,,,,,,,,
82,CIQD025,,,,,,,,,,
83,CIQD026,,,,,,,,,,
84,CIQD027,,,,,,,,,,
85,CIQD028,,,,,,,,,,
86,CIQD029,,,,,,,,,,
87,CIQD030,,,,,,,,,,
88,CIQD031,,,,,,,,,,
89,CIQD032,,,,,,,,,,
90,CIQD033,,,,,,,,,,
91,CIQD034,,,,,,,,,,
92,CIQD035,,,,,,,,,,
93,CIQD036,,,,,,,,,,
94,CIQD037,,,,,,,,,,
95,CIQD037Z,,,,,,,,,,
96,CIQD038,,,,,,,,,,
97,CIQD040,,,,,,,,,,
98,CIQD041,,,,,,,,,,
99,CIQD042,,,,,,,,,,
100,CIQD043,,,,,,,,,,
101,CIQD044,,,,,,,,,,
102,CIQD045,,,,,,,,,,
103,CIQD046,,,,,,,,,,
104,CIQD047,,,,,,,,,,
105,CIQD048,,,,,,,,,,
106,CIQD049,,,,,,,,,,
107,CIQD050,,,,,,,,,,
108,CIQD050Z,,,,,,,,,,
109,CIQD051,,,,,,,,,,
110,CIQD051Z,,,,,,,,,,
111,CIQD052,,,,,,,,,,
112,CIQD053,,,,,,,,,,
113,CIQD054,,,,,,,,,,
114,CIQD054Z,,,,,,,,,,
115,CIQD055,,,,,,,,,,
116,CIQD055Z,,,,,,,,,,
117,CIQD056,,,,,,,,,,
118,CIQD057,,,,,,,,,,
119,CIQD058,,,,,,,,,,
120,CIQD059,,,,,,,,,,
121,CIQD060,,,,,,,,,,
122,CIQD061,,,,,,,,,,
123,CIQD062,,,,,,,,,,
124,CIQD064,,,,,,,,,,
125,CIQD064Z,,,,,,,,,,
126,CIQD065,,,,,,,,,,
127,CIQD066,,,,,,,,,,
128,CIQD067,,,,,,,,,,
129,CIQD068,,,,,,,,,,
130,CIQD069,,,,,,,,,,
131,CIQD071,,,,,,,,,,
132,CIQD071Z,,,,,,,,,,
133,CIQD072,,,,,,,,,,
134,CIQD073,,,,,,,,,,
135,CIQD074,,,,,,,,,,
136,CIQD075,,,,,,,,,,
137,CIQD075Z,,,,,,,,,,
138,CIQD076,,,,,,,,,,
139,CIQD077,,,,,,,,,,
140,CIQD078,,,,,,,,,,
141,CIQD079,,,,,,,,,,
142,CIQD080,,,,,,,,,,
143,CIQD081,,,,,,,,,,
144,CIQD083,,,,,,,,,,
145,CIQD084,,,,,,,,,,
146,CIQD085Z,,,,,,,,,,
147,CIQD085,,,,,,,,,,
148,CIQD086,,,,,,,,,,
149,CIQD087,,,,,,,,,,
150,CIQD088,,,,,,,,,,
151,CIQD089,,,,,,,,,,
152,CIQD090,,,,,,,,,,
153,CIQD091,,,,,,,,,,
154,CIQD092,,,,,,,,,,
155,CIQD093,,,,,,,,,,
156,CIQD095,,,,,,,,,,
157,CIQD096,,,,,,,,,,
158,CIQD096Z,,,,,,,,,,
159,CIQD097,,,,,,,,,,
160,CIQD098,,,,,,,,,,
161,CIQD099,,,,,,,,,,
162,CIQD099Z,,,,,,,,,,
163,CIQD100,,,,,,,,,,
164,CIQD100Z,,,,,,,,,,
165,CIQD101,,,,,,,,,,
166,CIQD102,,,,,,,,,,
167,CIQD103,,,,,,,,,,
168,CIQD103Z,,,,,,,,,,
169,CIQD104,,,,,,,,,,
170,CIQD105,,,,,,,,,,
171,CIQD106,,,,,,,,,,
172,CIQD106Z,,,,,,,,,,
173,CIQD107,,,,,,,,,,
174,CIQD108,,,,,,,,,,
175,CIQD109,,,,,,,,,,
176,CIQDPA,,,,,,,,,,
177,CIQDPB,,,,,,,,,,
178,CIQDPC,,,,,,,,,,
179,CIQDPD,,,,,,,,,,
180,CIQDPE,,,,,,,,,,
181,CIQDPF,,,,,,,,,,
182,CIQDPHA,,,,,,,,,,
183,CIQDPHB,,,,,,,,,,
184,CIQDPHC,,,,,,,,,,
185,CIQDPHD,,,,,,,,,,
186,CIQDPHE,,,,,,,,,,
187,CIQDPHF,,,,,,,,,,
188,CIQDPHG,,,,,,,,,,
189,CIQDPHH,,,,,,,,,,
190,CIQDPHI,,,,,,,,,,
191,CIQDPHJ,,,,,,,,,,
192,CIQDPHK,,,,,,,,,,
193,CIQDPHZZ,,,,,,,,,,
194,CIQDPJ,,,,,,,,,,
195,CIQDPK,,,,,,,,,,
196,CIQDPQ,,,,,,,,,,
197,CIQDPN,,,,,,,,,,
198,CIQDPO,,,,,,,,,,
199,CIDDPRB,,,,,,,,,,
200,CIQD110,,,,,,,,,,
201,CIQD111,,,,,,,,,,
202,CIQD111Z,,,,,,,,,,
203,CIQD112,,,,,,,,,,
204,CIQD113,,,,,,,,,,
205,CIDDSCOR,,,,,,,,,,
