,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,HSD010,,,,,,,,,,
2,HSQ470,,,,,,,,,,
3,HSQ480,,,,,,,,,,
4,HSQ490,,,,,,,,,,
5,HSQ500,,,,,,,,,,
6,HSQ510,,,,,,,,,,
7,HSQ520,,,,,,,,,,
8,HSD570,,,,,,,,,,
9,HSQ580,,,,,,,,,,
10,HSQ590,,,,,,,,,,
11,HSAQUEX,,,,,,,,,,
12,HSQ571,,,,,,,,,,
13,HSQ493,,,,,,,,,,
14,HSQ496,,,,,,,,,,
15,HSQ570,,,,,,,,,,
