,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
80,CIQP13M,,,,,,,,,,
81,CIQP13N,,,,,,,,,,
82,CIQP13O,,,,,,,,,,
83,CIQP13P,,,,,,,,,,
84,CIQP13ZZ,,,,,,,,,,
85,CIQP14,,,,,,,,,,
86,CIQP15,,,,,,,,,,
87,CIQP15ZZ,,,,,,,,,,
88,CIQP16,,,,,,,,,,
89,CIQP17,,,,,,,,,,
90,CIQP18,,,,,,,,,,
91,CIQP18ZZ,,,,,,,,,,
92,CIQP19,,,,,,,,,,
93,CIQP20,,,,,,,,,,
94,CIQP21A,,,,,,,,,,
95,CIQP21B,,,,,,,,,,
96,CIQP21C,,,,,,,,,,
97,CIQP21D,,,,,,,,,,
98,CIQP21E,,,,,,,,,,
99,CIQP21F,,,,,,,,,,
100,CIQP21G,,,,,,,,,,
101,CIQP21H,,,,,,,,,,
102,CIQP21I,,,,,,,,,,
103,CIQP21J,,,,,,,,,,
104,CIQP21K,,,,,,,,,,
105,CIQP21L,,,,,,,,,,
106,CIQP21M,,,,,,,,,,
107,CIQP21N,,,,,,,,,,
108,CIQP21O,,,,,,,,,,
109,CIQP21P,,,,,,,,,,
110,CIQP21Q,,,,,,,,,,
111,CIQP21R,,,,,,,,,,
112,CIQP21S,,,,,,,,,,
113,CIQP21T,,,,,,,,,,
114,CIQP21ZZ,,,,,,,,,,
115,CIQP23,,,,,,,,,,
116,CIQP24,,,,,,,,,,
117,CIQP24ZZ,,,,,,,,,,
118,CIQP25,,,,,,,,,,
119,CIQP26,,,,,,,,,,
120,CIQP27,,,,,,,,,,
121,CIQP28,,,,,,,,,,
122,CIQP29,,,,,,,,,,
123,CIQP30ZZ,,,,,,,,,,
124,CIQP31,,,,,,,,,,
125,CIQP32,,,,,,,,,,
126,CIQP32ZZ,,,,,,,,,,
127,CIQP33,,,,,,,,,,
128,CIQP34,,,,,,,,,,
129,CIQP35ZZ,,,,,,,,,,
130,CIQP36,,,,,,,,,,
131,CIQP36ZZ,,,,,,,,,,
132,CIQP37,,,,,,,,,,
133,CIQP38,,,,,,,,,,
134,CIQP39ZZ,,,,,,,,,,
135,CIQP40,,,,,,,,,,
136,CIQP40ZZ,,,,,,,,,,
137,CIQP41,,,,,,,,,,
138,CIQP42,,,,,,,,,,
139,CIQP43ZZ,,,,,,,,,,
140,CIQP44A,,,,,,,,,,
141,CIQP44B,,,,,,,,,,
142,CIQP44C,,,,,,,,,,
143,CIQP44D,,,,,,,,,,
144,CIQP44E,,,,,,,,,,
145,CIQP44F,,,,,,,,,,
146,CIQP44G,,,,,,,,,,
147,CIQP44H,,,,,,,,,,
148,CIQP44I,,,,,,,,,,
149,CIQP44J,,,,,,,,,,
150,CIQP44K,,,,,,,,,,
151,CIQP44L,,,,,,,,,,
152,CIQP44M,,,,,,,,,,
153,CIQP44N,,,,,,,,,,
154,CIQP44O,,,,,,,,,,
155,CIQP44P,,,,,,,,,,
156,CIQP44Q,,,,,,,,,,
157,CIQP44R,,,,,,,,,,
158,CIQP44S,,,,,,,,,,
159,CIQP44T,,,,,,,,,,
160,CIQP48ZZ,,,,,,,,,,
161,CIQP49,,,,,,,,,,
162,CIQP49ZZ,,,,,,,,,,
163,CIQP50,,,,,,,,,,
164,CIQP50ZZ,,,,,,,,,,
165,CIQP51,,,,,,,,,,
166,CIQP52,,,,,,,,,,
167,CIQP53ZZ,,,,,,,,,,
168,CIQP54,,,,,,,,,,
169,CIQP54ZZ,,,,,,,,,,
170,CIQP55,,,,,,,,,,
171,CIQP56ZZ,,,,,,,,,,
172,CIQP57,,,,,,,,,,
173,CIQP58,,,,,,,,,,
174,CIQPPA,,,,,,,,,,
175,CIQPPB,,,,,,,,,,
176,CIQPPC,,,,,,,,,,
177,CIQPPD,,,,,,,,,,
178,CIQPPE,,,,,,,,,,
179,CIQPPF,,,,,,,,,,
180,CIQPPHA,,,,,,,,,,
181,CIQPPHB,,,,,,,,,,
182,CIQPPHC,,,,,,,,,,
183,CIQPPHD,,,,,,,,,,
184,CIQPPHE,,,,,,,,,,
185,CIQPPHF,,,,,,,,,,
186,CIQPPHG,,,,,,,,,,
187,CIQPPHH,,,,,,,,,,
188,CIQPPHI,,,,,,,,,,
189,CIQPPHJ,,,,,,,,,,
190,CIQPPHK,,,,,,,,,,
191,CIQPPHZZ,,,,,,,,,,
192,CIQPPJ,,,,,,,,,,
193,CIQPPK,,,,,,,,,,
194,CIQPPQ,,,,,,,,,,
195,CIQPPN,,,,,,,,,,
196,CIQPPO,,,,,,,,,,
197,CIDPPRB,,,,,,,,,,
198,CIQP59,,,,,,,,,,
199,CIQP60,,,,,,,,,,
200,CIQP60ZZ,,,,,,,,,,
201,CIQP61,,,,,,,,,,
202,CIQP61ZZ,,,,,,,,,,
203,CIQP62,,,,,,,,,,
204,CIQP63,,,,,,,,,,
205,CIQP63ZZ,,,,,,,,,,
206,CIQP64,,,,,,,,,,
207,CIQP64ZZ,,,,,,,,,,
208,CIQP65,,,,,,,,,,
209,CIQP66,,,,,,,,,,
210,CIQP67,,,,,,,,,,
211,CIQP67ZZ,,,,,,,,,,
212,CIQP68,,,,,,,,,,
213,CIQP69,,,,,,,,,,
214,CIQP70,,,,,,,,,,
215,CIQP70ZZ,,,,,,,,,,
216,CIQP71,,,,,,,,,,
217,CIQP72,,,,,,,,,,
218,CIDPSCOR,,,,,,,,,,
